example_id,task_depth,loop,prediction,intermediate_target,intermediate_correct,final_target,final_correct,post_completion,final_margin
train-005939-182e2b650f37d23e,4,4,D,D,True,D,True,False,0.6093358993530273
train-001136-ac52937aa9aa2d14,1,1,D,D,True,D,True,False,8.998420715332031
train-005473-aef6edbd7667270b,2,1,A,A,True,L,False,False,-12.815238952636719
train-005473-aef6edbd7667270b,2,2,L,L,True,L,True,False,6.320507049560547
train-006562-5586330a310b8442,3,1,Y,Y,True,Z,False,False,-15.160872459411621
train-006562-5586330a310b8442,3,2,K,K,True,Z,False,False,-3.796426773071289
train-006562-5586330a310b8442,3,3,Z,Z,True,Z,True,False,0.12371826171875
train-004179-4e78e3569b88052d,4,1,E,E,True,M,False,False,-12.426487922668457
train-004179-4e78e3569b88052d,4,2,R,R,True,M,False,False,-3.661907196044922
train-004179-4e78e3569b88052d,4,3,O,O,True,M,False,False,-0.10403251647949219
train-004179-4e78e3569b88052d,4,4,M,M,True,M,True,False,0.4469757080078125
train-009320-8864c40348ba8b2f,1,1,L,L,True,L,True,False,11.079146385192871
train-001081-6446f3b521b445a4,2,1,X,X,True,P,False,False,-12.232524871826172
train-001081-6446f3b521b445a4,2,2,P,P,True,P,True,False,3.8694286346435547
train-001642-6899983b3808643c,3,1,D,D,True,J,False,False,-15.805769920349121
train-001642-6899983b3808643c,3,2,F,F,True,J,False,False,-4.831228256225586
train-001642-6899983b3808643c,3,3,F,J,False,J,False,False,-1.0964946746826172
train-001155-eefdfe1ab39b61e2,4,1,T,T,True,B,False,False,-10.106317520141602
train-001155-eefdfe1ab39b61e2,4,2,A,A,True,B,False,False,-5.145906448364258
train-001155-eefdfe1ab39b61e2,4,3,B,N,False,B,True,False,0.1641712188720703
train-001155-eefdfe1ab39b61e2,4,4,B,B,True,B,True,False,0.6065740585327148
train-006848-b61bc4c184905b2e,1,1,I,I,True,I,True,False,7.192663192749023
train-001185-aaf9d2b2758766d8,2,1,N,N,True,I,False,False,-15.344586372375488
train-001185-aaf9d2b2758766d8,2,2,I,I,True,I,True,False,3.5483932495117188
train-004042-854a8077f22b1779,3,1,Y,Y,True,M,False,False,-11.673637390136719
train-004042-854a8077f22b1779,3,2,W,W,True,M,False,False,-0.5238628387451172
train-004042-854a8077f22b1779,3,3,M,M,True,M,True,False,2.119293212890625
train-003539-1806268616c07bc0,4,1,O,O,True,K,False,False,-16.239564895629883
train-003539-1806268616c07bc0,4,2,X,X,True,K,False,False,-1.4095802307128906
train-003539-1806268616c07bc0,4,3,X,S,False,K,False,False,-0.49013519287109375
train-003539-1806268616c07bc0,4,4,K,K,True,K,True,False,0.1788930892944336
train-005248-39bb4de95b8d5bb5,1,1,K,K,True,K,True,False,10.233132362365723
train-000793-4630455356dcb706,2,1,G,G,True,B,False,False,-8.54804801940918
train-000793-4630455356dcb706,2,2,B,B,True,B,True,False,5.90533447265625
train-001338-d1072f01b230d8c1,3,1,X,X,True,K,False,False,-16.574246406555176
train-001338-d1072f01b230d8c1,3,2,H,H,True,K,False,False,-7.418158531188965
train-001338-d1072f01b230d8c1,3,3,I,K,False,K,False,False,-1.5386133193969727
train-008211-040b3b5923f7d26d,4,1,B,B,True,I,False,False,-12.562825202941895
train-008211-040b3b5923f7d26d,4,2,F,F,True,I,False,False,-6.182633399963379
train-008211-040b3b5923f7d26d,4,3,L,L,True,I,False,False,-3.336881637573242
train-008211-040b3b5923f7d26d,4,4,L,I,False,I,False,False,-2.735170364379883
train-004688-913cad12619bcee8,1,1,J,J,True,J,True,False,11.73115348815918
train-007313-c8c185b97e25cdd9,2,1,X,X,True,E,False,False,-16.61911678314209
train-007313-c8c185b97e25cdd9,2,2,E,E,True,E,True,False,6.742822647094727
train-001618-a4392d1078b9d7c6,3,1,F,F,True,P,False,False,-11.557866096496582
train-001618-a4392d1078b9d7c6,3,2,M,M,True,P,False,False,-2.4811229705810547
train-001618-a4392d1078b9d7c6,3,3,P,P,True,P,True,False,1.6020660400390625
train-006411-9608362fa0298403,4,1,R,R,True,E,False,False,-14.847771644592285
train-006411-9608362fa0298403,4,2,U,U,True,E,False,False,-2.685140609741211
train-006411-9608362fa0298403,4,3,T,T,True,E,False,False,-0.18945884704589844
train-006411-9608362fa0298403,4,4,T,E,False,E,False,False,-0.12132644653320312
