example_id,task_depth,loop,prediction,intermediate_target,intermediate_correct,final_target,final_correct,post_completion,final_margin
train-001314-b166b2b679c9e4ea,3,2,V,V,True,A,False,False,-6.273601531982422
train-001314-b166b2b679c9e4ea,3,3,A,A,True,A,True,False,1.6778888702392578
train-005939-182e2b650f37d23e,4,1,F,F,True,D,False,False,-12.24531364440918
train-005939-182e2b650f37d23e,4,2,W,W,True,D,False,False,-4.245467185974121
train-005939-182e2b650f37d23e,4,3,J,J,True,D,False,False,-0.5969448089599609
train-005939-182e2b650f37d23e,4,4,D,D,True,D,True,False,0.018072128295898438
train-001136-ac52937aa9aa2d14,1,1,D,D,True,D,True,False,9.85746955871582
train-005473-aef6edbd7667270b,2,1,A,A,True,L,False,False,-13.583786964416504
train-005473-aef6edbd7667270b,2,2,L,L,True,L,True,False,6.564986228942871
train-006562-5586330a310b8442,3,1,Y,Y,True,Z,False,False,-14.961370468139648
train-006562-5586330a310b8442,3,2,K,K,True,Z,False,False,-1.5434341430664062
train-006562-5586330a310b8442,3,3,Z,Z,True,Z,True,False,4.247441291809082
train-004179-4e78e3569b88052d,4,1,E,E,True,M,False,False,-13.199490547180176
train-004179-4e78e3569b88052d,4,2,R,R,True,M,False,False,-6.966617584228516
train-004179-4e78e3569b88052d,4,3,O,O,True,M,False,False,-0.94915771484375
train-004179-4e78e3569b88052d,4,4,M,M,True,M,True,False,0.09691619873046875
train-009320-8864c40348ba8b2f,1,1,L,L,True,L,True,False,11.94172477722168
train-001081-6446f3b521b445a4,2,1,X,X,True,P,False,False,-13.035587310791016
train-001081-6446f3b521b445a4,2,2,P,P,True,P,True,False,4.917078018188477
train-001642-6899983b3808643c,3,1,D,D,True,J,False,False,-15.731352806091309
train-001642-6899983b3808643c,3,2,F,F,True,J,False,False,-5.4601593017578125
train-001642-6899983b3808643c,3,3,F,J,False,J,False,False,-0.255706787109375
train-001155-eefdfe1ab39b61e2,4,1,T,T,True,B,False,False,-10.387229919433594
train-001155-eefdfe1ab39b61e2,4,2,A,A,True,B,False,False,-3.6246814727783203
train-001155-eefdfe1ab39b61e2,4,3,N,N,True,B,False,False,-0.33650970458984375
train-001155-eefdfe1ab39b61e2,4,4,B,B,True,B,True,False,0.9456892013549805
train-006848-b61bc4c184905b2e,1,1,I,I,True,I,True,False,12.577703475952148
train-001185-aaf9d2b2758766d8,2,1,N,N,True,I,False,False,-15.580785751342773
train-001185-aaf9d2b2758766d8,2,2,I,I,True,I,True,False,3.908538818359375
train-004042-854a8077f22b1779,3,1,Y,Y,True,M,False,False,-12.35616683959961
train-004042-854a8077f22b1779,3,2,W,W,True,M,False,False,-3.472034454345703
train-004042-854a8077f22b1779,3,3,M,M,True,M,True,False,3.1168575286865234
train-003539-1806268616c07bc0,4,1,O,O,True,K,False,False,-16.44099235534668
train-003539-1806268616c07bc0,4,2,S,X,False,K,False,False,-2.149524688720703
train-003539-1806268616c07bc0,4,3,S,S,True,K,False,False,-1.7838592529296875
train-003539-1806268616c07bc0,4,4,S,K,False,K,False,False,-0.5795516967773438
train-005248-39bb4de95b8d5bb5,1,1,K,K,True,K,True,False,10.137772560119629
train-000793-4630455356dcb706,2,1,G,G,True,B,False,False,-9.76218032836914
train-000793-4630455356dcb706,2,2,B,B,True,B,True,False,6.800678253173828
train-001338-d1072f01b230d8c1,3,1,X,X,True,K,False,False,-16.821663856506348
train-001338-d1072f01b230d8c1,3,2,H,H,True,K,False,False,-8.610535621643066
train-001338-d1072f01b230d8c1,3,3,K,K,True,K,True,False,0.8258552551269531
train-008211-040b3b5923f7d26d,4,1,B,B,True,I,False,False,-13.748067855834961
train-008211-040b3b5923f7d26d,4,2,F,F,True,I,False,False,-4.7563371658325195
train-008211-040b3b5923f7d26d,4,3,L,L,True,I,False,False,-1.731344223022461
train-008211-040b3b5923f7d26d,4,4,L,I,False,I,False,False,-0.594578742980957
train-004688-913cad12619bcee8,1,1,J,J,True,J,True,False,12.461349487304688
train-007313-c8c185b97e25cdd9,2,1,X,X,True,E,False,False,-17.82123374938965
train-007313-c8c185b97e25cdd9,2,2,E,E,True,E,True,False,8.994884490966797
train-001618-a4392d1078b9d7c6,3,1,F,F,True,P,False,False,-12.516827583312988
train-001618-a4392d1078b9d7c6,3,2,M,M,True,P,False,False,-5.402065277099609
train-001618-a4392d1078b9d7c6,3,3,P,P,True,P,True,False,0.6074924468994141
train-006411-9608362fa0298403,4,1,R,R,True,E,False,False,-16.121231079101562
train-006411-9608362fa0298403,4,2,U,U,True,E,False,False,-6.578356742858887
train-006411-9608362fa0298403,4,3,T,T,True,E,False,False,-0.4269981384277344
train-006411-9608362fa0298403,4,4,E,E,True,E,True,False,1.4251794815063477
