example_id,task_depth,loop,split,seed,family,initial_state,prediction,intermediate_target,intermediate_correct,final_target,final_correct,post_completion,intermediate_loss,intermediate_margin,final_margin
train-005771-32d4e4dc90a4581a,4,2,train,3662804032929683482,pointer,D,Y,Y,True,P,False,False,0.00016378014697693288,10.385988235473633,-13.032297134399414
train-005771-32d4e4dc90a4581a,4,3,train,3662804032929683482,pointer,D,B,B,True,P,False,False,0.0003081085451412946,8.767440795898438,-11.935905456542969
train-005771-32d4e4dc90a4581a,4,4,train,3662804032929683482,pointer,D,F,P,False,P,False,False,3.144382953643799,-3.0884265899658203,-3.0884265899658203
train-003584-dcb0ab56c4bed25a,1,1,train,15902398673401598554,pointer,T,F,F,True,F,True,False,2.145764938177308e-06,14.72365951538086,14.72365951538086
train-002065-d4932c6763ee63b0,2,1,train,15317635580187009968,pointer,G,P,P,True,T,False,False,1.0728830375228426e-06,15.39910888671875,-15.39910888671875
train-002065-d4932c6763ee63b0,2,2,train,15317635580187009968,pointer,G,T,T,True,T,True,False,6.222531374078244e-05,11.288613319396973,11.288613319396973
train-001642-6899983b3808643c,3,1,train,7537222831491802172,pointer,R,D,D,True,J,False,False,0.0002379134384682402,8.35748291015625,-18.49980354309082
train-001642-6899983b3808643c,3,2,train,7537222831491802172,pointer,R,F,F,True,J,False,False,2.5629668016335927e-05,12.085616111755371,-13.177282333374023
train-001642-6899983b3808643c,3,3,train,7537222831491802172,pointer,R,J,J,True,J,True,False,2.2291887944447808e-05,11.936656951904297,11.936656951904297
train-001131-c8e52f8b477ff1f2,4,1,train,14476028852498854386,pointer,E,G,G,True,R,False,False,8.344646857949556e-07,15.286380767822266,-19.76418685913086
train-001131-c8e52f8b477ff1f2,4,2,train,14476028852498854386,pointer,E,Y,Y,True,R,False,False,0.00018940561858471483,8.856048583984375,-13.961432456970215
train-001131-c8e52f8b477ff1f2,4,3,train,14476028852498854386,pointer,E,B,B,True,R,False,False,5.364274329622276e-05,11.246678352355957,-13.467135429382324
train-001131-c8e52f8b477ff1f2,4,4,train,14476028852498854386,pointer,E,R,R,True,R,True,False,8.05822346592322e-05,11.673542022705078,11.673542022705078
train-001032-d09d350cd6983b6a,1,1,train,15032229460488764266,pointer,V,J,J,True,J,True,False,4.768370445162873e-07,15.277313232421875,15.277313232421875
train-006793-0e761e6229b053d6,2,1,train,1042053770737898454,pointer,J,N,N,True,M,False,False,1.5497195136049413e-06,14.747207641601562,-14.95144271850586
train-006793-0e761e6229b053d6,2,2,train,1042053770737898454,pointer,J,M,M,True,M,True,False,0.00011145447206217796,10.053624153137207,10.053624153137207
train-001802-d91f5772d1b2cced,3,1,train,15645319781164436717,pointer,U,I,I,True,P,False,False,1.311301275563892e-06,14.98447322845459,-18.252432823181152
train-001802-d91f5772d1b2cced,3,2,train,15645319781164436717,pointer,U,Y,Y,True,P,False,False,0.5299719572067261,0.3584480285644531,-11.838415145874023
train-001802-d91f5772d1b2cced,3,3,train,15645319781164436717,pointer,U,P,P,True,P,True,False,0.00022063204960431904,8.613405227661133,8.613405227661133
train-007571-8e793e79f69aa0c6,4,1,train,10266305519117050054,pointer,H,G,G,True,C,False,False,8.344646857949556e-07,15.274127960205078,-15.561033248901367
train-007571-8e793e79f69aa0c6,4,2,train,10266305519117050054,pointer,H,N,N,True,C,False,False,9.775113539944869e-06,12.281377792358398,-15.348223686218262
train-007571-8e793e79f69aa0c6,4,3,train,10266305519117050054,pointer,H,B,B,True,C,False,False,0.00015829740732442588,9.83753776550293,-9.83753776550293
train-007571-8e793e79f69aa0c6,4,4,train,10266305519117050054,pointer,H,C,C,True,C,True,False,0.0006512666586786509,8.472855567932129,8.472855567932129
