example_id,task_depth,loop,split,seed,family,initial_state,prediction,intermediate_target,intermediate_correct,final_target,final_correct,post_completion,intermediate_loss,intermediate_margin,final_margin
train-003293-14ac541a61b6ed66,6,4,train,1489658049038052710,pointer,N,H,H,True,F,False,False,0.001536261523142457,7.663627624511719,-11.05990219116211
train-003293-14ac541a61b6ed66,6,5,train,1489658049038052710,pointer,N,D,D,True,F,False,False,0.0003337303060106933,9.877971649169922,-12.668569564819336
train-003293-14ac541a61b6ed66,6,6,train,1489658049038052710,pointer,N,F,F,True,F,True,False,0.0001292145170737058,9.272981643676758,9.272981643676758
train-009368-248d6f593a53b386,1,1,train,2633883786102944646,pointer,M,U,U,True,U,True,False,2.8013790142722428e-05,11.782169342041016,11.782169342041016
train-007337-544cdf598339848d,2,1,train,6074475572962624653,pointer,Q,S,S,True,C,False,False,0.0004301338049117476,8.617259979248047,-8.617259979248047
train-007337-544cdf598339848d,2,2,train,6074475572962624653,pointer,Q,C,C,True,C,True,False,0.00015054999676067382,10.146014213562012,10.146014213562012
train-007962-a45560a716f6803b,3,1,train,11841477066001645627,pointer,K,T,T,True,N,False,False,9.536697689327411e-06,13.637043952941895,-16.006376266479492
train-007962-a45560a716f6803b,3,2,train,11841477066001645627,pointer,K,D,D,True,N,False,False,0.00012468514614738524,10.331771850585938,-11.841459274291992
train-007962-a45560a716f6803b,3,3,train,11841477066001645627,pointer,K,N,N,True,N,True,False,8.821448318485636e-06,13.27467155456543,13.27467155456543
train-005771-32d4e4dc90a4581a,4,1,train,3662804032929683482,pointer,D,T,T,True,P,False,False,1.7046782886609435e-05,12.852805137634277,-14.708735466003418
train-005771-32d4e4dc90a4581a,4,2,train,3662804032929683482,pointer,D,Y,Y,True,P,False,False,0.0004996005445718765,8.750486373901367,-12.022414207458496
train-005771-32d4e4dc90a4581a,4,3,train,3662804032929683482,pointer,D,B,B,True,P,False,False,0.00016223068814724684,9.985695838928223,-13.036660194396973
train-005771-32d4e4dc90a4581a,4,4,train,3662804032929683482,pointer,D,P,P,True,P,True,False,0.0004917366313748062,9.879131317138672,9.879131317138672
train-007972-1c0bc04c624687c7,5,1,train,2020920292104636359,pointer,S,P,P,True,Y,False,False,7.271740287251305e-06,13.123298645019531,-17.431225776672363
train-007972-1c0bc04c624687c7,5,2,train,2020920292104636359,pointer,S,C,C,True,Y,False,False,0.00011705666838679463,10.132132530212402,-15.886070251464844
train-007972-1c0bc04c624687c7,5,3,train,2020920292104636359,pointer,S,X,X,True,Y,False,False,0.00012182447244413197,11.005237579345703,-11.658720970153809
train-007972-1c0bc04c624687c7,5,4,train,2020920292104636359,pointer,S,L,L,True,Y,False,False,0.00028713393840007484,9.929871559143066,-14.754156589508057
train-007972-1c0bc04c624687c7,5,5,train,2020920292104636359,pointer,S,Y,Y,True,Y,True,False,0.0005087750032544136,7.909666061401367,7.909666061401367
train-000117-7a98bc40f47fce6a,6,1,train,8834017656253173354,pointer,W,P,P,True,G,False,False,8.821448318485636e-06,13.205284118652344,-15.18798828125
train-000117-7a98bc40f47fce6a,6,2,train,8834017656253173354,pointer,W,M,M,True,G,False,False,0.00042358008795417845,8.879230499267578,-11.033992767333984
train-000117-7a98bc40f47fce6a,6,3,train,8834017656253173354,pointer,W,C,C,True,G,False,False,0.0005551227368414402,8.499614715576172,-9.793866157531738
train-000117-7a98bc40f47fce6a,6,4,train,8834017656253173354,pointer,W,H,H,True,G,False,False,0.0004949536523781717,7.902507781982422,-11.885725021362305
train-000117-7a98bc40f47fce6a,6,5,train,8834017656253173354,pointer,W,Z,Z,True,G,False,False,0.003898996626958251,5.778785705566406,-9.351308822631836
train-000117-7a98bc40f47fce6a,6,6,train,8834017656253173354,pointer,W,G,G,True,G,True,False,0.0004396664153318852,8.370893478393555,8.370893478393555
train-003584-dcb0ab56c4bed25a,1,1,train,15902398673401598554,pointer,T,F,F,True,F,True,False,2.5629668016335927e-05,11.8002347946167,11.8002347946167
train-002065-d4932c6763ee63b0,2,1,train,15317635580187009968,pointer,G,P,P,True,T,False,False,1.1920922133867862e-06,15.22933578491211,-15.22933578491211
train-002065-d4932c6763ee63b0,2,2,train,15317635580187009968,pointer,G,T,T,True,T,True,False,8.67805938469246e-05,11.178217887878418,11.178217887878418
train-001642-6899983b3808643c,3,1,train,7537222831491802172,pointer,R,D,D,True,J,False,False,1.811964830267243e-05,11.20762825012207,-17.02419662475586
train-001642-6899983b3808643c,3,2,train,7537222831491802172,pointer,R,F,F,True,J,False,False,4.577531944960356e-05,11.900257110595703,-13.513446807861328
train-001642-6899983b3808643c,3,3,train,7537222831491802172,pointer,R,J,J,True,J,True,False,4.684815212385729e-05,11.553349494934082,11.553349494934082
train-001131-c8e52f8b477ff1f2,4,1,train,14476028852498854386,pointer,E,G,G,True,R,False,False,0.0002244459028588608,9.754799842834473,-13.434396743774414
train-001131-c8e52f8b477ff1f2,4,2,train,14476028852498854386,pointer,E,Y,Y,True,R,False,False,5.507317473529838e-05,10.475830078125,-14.701963424682617
train-001131-c8e52f8b477ff1f2,4,3,train,14476028852498854386,pointer,E,B,B,True,R,False,False,0.00043025295599363744,8.906269073486328,-12.978561401367188
train-001131-c8e52f8b477ff1f2,4,4,train,14476028852498854386,pointer,E,R,R,True,R,True,False,0.0004029654082842171,9.862030982971191,9.862030982971191
train-003020-74689aebb4bcaf5b,5,1,train,8388124643117805403,pointer,K,A,A,True,M,False,False,5.483612312673358e-06,12.896984100341797,-15.063188552856445
train-003020-74689aebb4bcaf5b,5,2,train,8388124643117805403,pointer,K,D,D,True,M,False,False,0.00023493390472140163,9.885215759277344,-11.198634147644043
train-003020-74689aebb4bcaf5b,5,3,train,8388124643117805403,pointer,K,Y,Y,True,M,False,False,0.00017998983094003052,9.949790954589844,-11.921255111694336
train-003020-74689aebb4bcaf5b,5,4,train,8388124643117805403,pointer,K,B,B,True,M,False,False,0.00034505134681239724,9.417535781860352,-10.657769203186035
train-003020-74689aebb4bcaf5b,5,5,train,8388124643117805403,pointer,K,M,M,True,M,True,False,0.0010927902767434716,8.143436431884766,8.143436431884766
train-006541-54d0dd67672323fd,6,1,train,6111628130523489277,pointer,F,X,X,True,K,False,False,2.145764938177308e-06,14.417346954345703,-19.787227630615234
train-006541-54d0dd67672323fd,6,2,train,6111628130523489277,pointer,F,E,E,True,K,False,False,6.592056161025539e-05,11.14111042022705,-14.564695358276367
train-006541-54d0dd67672323fd,6,3,train,6111628130523489277,pointer,F,N,N,True,K,False,False,7.438383181579411e-05,10.51134967803955,-12.929828643798828
train-006541-54d0dd67672323fd,6,4,train,6111628130523489277,pointer,F,W,W,True,K,False,False,0.00017581824795342982,9.287225723266602,-14.994099617004395
train-006541-54d0dd67672323fd,6,5,train,6111628130523489277,pointer,F,Z,Z,True,K,False,False,0.00022742546570952982,9.496199607849121,-11.727765083312988
train-006541-54d0dd67672323fd,6,6,train,6111628130523489277,pointer,F,K,K,True,K,True,False,0.001713952049612999,8.458236694335938,8.458236694335938
train-001032-d09d350cd6983b6a,1,1,train,15032229460488764266,pointer,V,J,J,True,J,True,False,3.933898824470816e-06,14.036930084228516,14.036930084228516
train-006793-0e761e6229b053d6,2,1,train,1042053770737898454,pointer,J,N,N,True,M,False,False,3.933898824470816e-06,13.533536911010742,-13.533536911010742
train-006793-0e761e6229b053d6,2,2,train,1042053770737898454,pointer,J,M,M,True,M,True,False,0.0005759726045653224,9.155656814575195,9.155656814575195
train-001802-d91f5772d1b2cced,3,1,train,15645319781164436717,pointer,U,I,I,True,P,False,False,5.245195097813848e-06,14.15829086303711,-17.033862113952637
train-001802-d91f5772d1b2cced,3,2,train,15645319781164436717,pointer,U,Y,Y,True,P,False,False,8.701899787411094e-05,9.903764724731445,-13.3326997756958
train-001802-d91f5772d1b2cced,3,3,train,15645319781164436717,pointer,U,P,P,True,P,True,False,0.00022968991834204644,9.888386726379395,9.888386726379395
train-007571-8e793e79f69aa0c6,4,1,train,10266305519117050054,pointer,H,G,G,True,C,False,False,2.539125671319198e-05,11.49339485168457,-11.49339485168457
train-007571-8e793e79f69aa0c6,4,2,train,10266305519117050054,pointer,H,N,N,True,C,False,False,2.002696055569686e-05,12.278277397155762,-13.682483673095703
train-007571-8e793e79f69aa0c6,4,3,train,10266305519117050054,pointer,H,B,B,True,C,False,False,0.0006439996068365872,8.390292167663574,-8.390292167663574
train-007571-8e793e79f69aa0c6,4,4,train,10266305519117050054,pointer,H,C,C,True,C,True,False,0.0006836699321866035,8.770825386047363,8.770825386047363
train-007236-44efcad3267121e6,5,1,train,4967411922244805094,pointer,N,U,U,True,D,False,False,8.583032467868179e-06,13.345985412597656,-14.536705017089844
train-007236-44efcad3267121e6,5,2,train,4967411922244805094,pointer,N,B,B,True,D,False,False,5.2927523938706145e-05,10.919689178466797,-11.8865385055542
train-007236-44efcad3267121e6,5,3,train,4967411922244805094,pointer,N,Y,Y,True,D,False,False,0.0006942722829990089,7.570988655090332,-11.72982120513916
train-007236-44efcad3267121e6,5,4,train,4967411922244805094,pointer,N,P,P,True,D,False,False,0.0025552024599164724,6.335033416748047,-9.601582527160645
train-007236-44efcad3267121e6,5,5,train,4967411922244805094,pointer,N,D,D,True,D,True,False,0.00013433984713628888,10.422980308532715,10.422980308532715
train-001717-79b60be5f587a2dc,6,1,train,8770210406645342940,pointer,W,S,S,True,K,False,False,5.8530047681415454e-05,11.05721378326416,-16.011280059814453
train-001717-79b60be5f587a2dc,6,2,train,8770210406645342940,pointer,W,C,C,True,K,False,False,1.5139465176616795e-05,12.247310638427734,-14.918182373046875
train-001717-79b60be5f587a2dc,6,3,train,8770210406645342940,pointer,W,V,V,True,K,False,False,0.00021062063751742244,10.465875625610352,-13.295985221862793
train-001717-79b60be5f587a2dc,6,4,train,8770210406645342940,pointer,W,U,U,True,K,False,False,0.0004301338049117476,8.419034004211426,-13.356059074401855
train-001717-79b60be5f587a2dc,6,5,train,8770210406645342940,pointer,W,T,T,True,K,False,False,0.00023648326168768108,9.562949180603027,-13.964509963989258
train-001717-79b60be5f587a2dc,6,6,train,8770210406645342940,pointer,W,K,K,True,K,True,False,0.0022354156244546175,7.28366756439209,7.28366756439209
