example_id,task_depth,loop,split,seed,family,initial_state,prediction,intermediate_target,intermediate_correct,final_target,final_correct,post_completion,intermediate_loss,intermediate_margin,final_margin
train-000548-a9abf14b34a55ca9,5,3,train,12226130918735436969,pointer,Y,I,I,True,A,False,False,0.00010191874753218144,10.419088363647461,-10.419088363647461
train-000548-a9abf14b34a55ca9,5,4,train,12226130918735436969,pointer,Y,G,G,True,A,False,False,0.002030574483796954,8.229532241821289,-8.884878158569336
train-000548-a9abf14b34a55ca9,5,5,train,12226130918735436969,pointer,Y,A,A,True,A,True,False,0.00021681819634977728,9.208233833312988,9.208233833312988
train-003293-14ac541a61b6ed66,6,1,train,1489658049038052710,pointer,N,U,U,True,F,False,False,3.564294092939235e-05,11.230512619018555,-14.606201171875
train-003293-14ac541a61b6ed66,6,2,train,1489658049038052710,pointer,N,W,W,True,F,False,False,0.09602390229701996,2.311473846435547,-10.571267127990723
train-003293-14ac541a61b6ed66,6,3,train,1489658049038052710,pointer,N,H,Q,False,F,False,False,15.50395393371582,-15.503298282623291,-11.0231351852417
train-003293-14ac541a61b6ed66,6,4,train,1489658049038052710,pointer,N,D,H,False,F,False,False,12.024521827697754,-12.023783683776855,-12.020174026489258
train-003293-14ac541a61b6ed66,6,5,train,1489658049038052710,pointer,N,F,D,False,F,True,False,10.686890602111816,-10.686544418334961,9.693737983703613
train-003293-14ac541a61b6ed66,6,6,train,1489658049038052710,pointer,N,I,F,False,F,False,False,13.344396591186523,-13.34406566619873,-13.34406566619873
train-009368-248d6f593a53b386,1,1,train,2633883786102944646,pointer,M,U,U,True,U,True,False,1.847726889536716e-05,12.125627517700195,12.125627517700195
train-007337-544cdf598339848d,2,1,train,6074475572962624653,pointer,Q,S,S,True,C,False,False,0.00011503035057103261,9.799539566040039,-9.799539566040039
train-007337-544cdf598339848d,2,2,train,6074475572962624653,pointer,Q,C,C,True,C,True,False,0.00023862851958256215,9.77668571472168,9.77668571472168
train-007962-a45560a716f6803b,3,1,train,11841477066001645627,pointer,K,T,T,True,N,False,False,2.13382354559144e-05,12.550862312316895,-15.006134033203125
train-007962-a45560a716f6803b,3,2,train,11841477066001645627,pointer,K,D,D,True,N,False,False,0.00013731967192143202,10.148754119873047,-11.402369499206543
train-007962-a45560a716f6803b,3,3,train,11841477066001645627,pointer,K,N,N,True,N,True,False,9.727005090098828e-05,10.699609756469727,10.699609756469727
train-005771-32d4e4dc90a4581a,4,1,train,3662804032929683482,pointer,D,T,T,True,P,False,False,7.116541382856667e-05,10.74476432800293,-13.12430191040039
train-005771-32d4e4dc90a4581a,4,2,train,3662804032929683482,pointer,D,Y,Y,True,P,False,False,0.00024387246230617166,10.425522804260254,-12.0966215133667
train-005771-32d4e4dc90a4581a,4,3,train,3662804032929683482,pointer,D,B,B,True,P,False,False,0.000362807244528085,9.005131721496582,-11.739448547363281
train-005771-32d4e4dc90a4581a,4,4,train,3662804032929683482,pointer,D,P,P,True,P,True,False,0.0005627478822134435,9.524251937866211,9.524251937866211
train-007972-1c0bc04c624687c7,5,1,train,2020920292104636359,pointer,S,P,P,True,Y,False,False,5.125986263010418e-06,13.1285400390625,-17.630786895751953
train-007972-1c0bc04c624687c7,5,2,train,2020920292104636359,pointer,S,C,C,True,Y,False,False,0.0006524579366669059,8.770368576049805,-14.036460876464844
train-007972-1c0bc04c624687c7,5,3,train,2020920292104636359,pointer,S,X,X,True,Y,False,False,0.00022623363474849612,10.566642761230469,-10.94129753112793
train-007972-1c0bc04c624687c7,5,4,train,2020920292104636359,pointer,S,L,L,True,Y,False,False,0.0008000510279089212,8.878960609436035,-14.615082263946533
train-007972-1c0bc04c624687c7,5,5,train,2020920292104636359,pointer,S,Y,Y,True,Y,True,False,0.0004183370911050588,8.838051795959473,8.838051795959473
train-000117-7a98bc40f47fce6a,6,1,train,8834017656253173354,pointer,W,P,P,True,G,False,False,2.9205850296420977e-05,11.509264945983887,-14.314299583435059
train-000117-7a98bc40f47fce6a,6,2,train,8834017656253173354,pointer,W,M,M,True,G,False,False,0.0014919828390702605,7.435657501220703,-10.485699653625488
train-000117-7a98bc40f47fce6a,6,3,train,8834017656253173354,pointer,W,C,C,True,G,False,False,0.0011644733604043722,7.995182037353516,-8.966192245483398
train-000117-7a98bc40f47fce6a,6,4,train,8834017656253173354,pointer,W,H,H,True,G,False,False,0.00024005869636312127,10.352447509765625,-11.390887260437012
train-000117-7a98bc40f47fce6a,6,5,train,8834017656253173354,pointer,W,Z,Z,True,G,False,False,0.003839384764432907,6.083495140075684,-9.929788589477539
train-000117-7a98bc40f47fce6a,6,6,train,8834017656253173354,pointer,W,G,G,True,G,True,False,0.0005787128466181457,8.561450958251953,8.561450958251953
train-003584-dcb0ab56c4bed25a,1,1,train,15902398673401598554,pointer,T,F,F,True,F,True,False,8.583032467868179e-06,12.964245796203613,12.964245796203613
train-002065-d4932c6763ee63b0,2,1,train,15317635580187009968,pointer,G,P,P,True,T,False,False,1.2278481335670222e-05,12.638542175292969,-14.372477531433105
train-002065-d4932c6763ee63b0,2,2,train,15317635580187009968,pointer,G,T,T,True,T,True,False,0.000256982195423916,10.03045654296875,10.03045654296875
train-001642-6899983b3808643c,3,1,train,7537222831491802172,pointer,R,D,D,True,J,False,False,1.0967194612021558e-05,11.952873229980469,-16.821165084838867
train-001642-6899983b3808643c,3,2,train,7537222831491802172,pointer,R,F,F,True,J,False,False,0.0001445904199499637,10.481091499328613,-12.01810073852539
train-001642-6899983b3808643c,3,3,train,7537222831491802172,pointer,R,J,J,True,J,True,False,0.0003687655262183398,8.584928512573242,8.584928512573242
train-001131-c8e52f8b477ff1f2,4,1,train,14476028852498854386,pointer,E,G,G,True,R,False,False,0.00015841660206206143,9.749998092651367,-13.686997413635254
train-001131-c8e52f8b477ff1f2,4,2,train,14476028852498854386,pointer,E,Y,Y,True,R,False,False,9.011816291604191e-05,10.866324424743652,-13.359408378601074
train-001131-c8e52f8b477ff1f2,4,3,train,14476028852498854386,pointer,E,B,B,True,R,False,False,0.0002681849291548133,9.455154418945312,-12.423331260681152
train-001131-c8e52f8b477ff1f2,4,4,train,14476028852498854386,pointer,E,R,R,True,R,True,False,0.0002051381452474743,10.0640230178833,10.0640230178833
train-003020-74689aebb4bcaf5b,5,1,train,8388124643117805403,pointer,K,A,A,True,M,False,False,1.311301275563892e-06,14.415840148925781,-16.128493309020996
train-003020-74689aebb4bcaf5b,5,2,train,8388124643117805403,pointer,K,D,D,True,M,False,False,0.0005038899253122509,8.17579460144043,-11.322646141052246
train-003020-74689aebb4bcaf5b,5,3,train,8388124643117805403,pointer,K,Y,Y,True,M,False,False,0.00020382710499688983,9.918076515197754,-11.490320205688477
train-003020-74689aebb4bcaf5b,5,4,train,8388124643117805403,pointer,K,B,B,True,M,False,False,0.000621959799900651,9.068022727966309,-10.107885360717773
train-003020-74689aebb4bcaf5b,5,5,train,8388124643117805403,pointer,K,M,M,True,M,True,False,0.0015949398512020707,7.987476348876953,7.987476348876953
train-006541-54d0dd67672323fd,6,1,train,6111628130523489277,pointer,F,X,X,True,K,False,False,2.861018856492592e-06,14.183242797851562,-17.950963973999023
train-006541-54d0dd67672323fd,6,2,train,6111628130523489277,pointer,F,E,E,True,K,False,False,0.00019703354337252676,9.845356941223145,-13.544123649597168
train-006541-54d0dd67672323fd,6,3,train,6111628130523489277,pointer,F,N,N,True,K,False,False,0.0004010588163509965,9.656777381896973,-10.68345832824707
train-006541-54d0dd67672323fd,6,4,train,6111628130523489277,pointer,F,W,W,True,K,False,False,8.141662692651153e-05,10.997885704040527,-15.5715913772583
train-006541-54d0dd67672323fd,6,5,train,6111628130523489277,pointer,F,Z,Z,True,K,False,False,0.0051860804669559,6.506540298461914,-8.088897705078125
train-006541-54d0dd67672323fd,6,6,train,6111628130523489277,pointer,F,K,K,True,K,True,False,0.004522097297012806,6.244457244873047,6.244457244873047
train-001032-d09d350cd6983b6a,1,1,train,15032229460488764266,pointer,V,J,J,True,J,True,False,2.7418097943154862e-06,14.270367622375488,14.270367622375488
train-006793-0e761e6229b053d6,2,1,train,1042053770737898454,pointer,J,N,N,True,M,False,False,5.817244164063595e-05,10.027372360229492,-13.649642944335938
train-006793-0e761e6229b053d6,2,2,train,1042053770737898454,pointer,J,M,M,True,M,True,False,0.00041476229671388865,9.19482421875,9.19482421875
train-001802-d91f5772d1b2cced,3,1,train,15645319781164436717,pointer,U,I,I,True,P,False,False,2.622600959512056e-06,14.446399688720703,-18.22887134552002
train-001802-d91f5772d1b2cced,3,2,train,15645319781164436717,pointer,U,Y,Y,True,P,False,False,0.0005968220066279173,9.28520679473877,-10.563443183898926
train-001802-d91f5772d1b2cced,3,3,train,15645319781164436717,pointer,U,P,P,True,P,True,False,0.00028355870745144784,9.620026588439941,9.620026588439941
train-007571-8e793e79f69aa0c6,4,1,train,10266305519117050054,pointer,H,G,G,True,C,False,False,0.00010334911348763853,10.518177032470703,-10.518177032470703
train-007571-8e793e79f69aa0c6,4,2,train,10266305519117050054,pointer,H,N,N,True,C,False,False,7.486063259420916e-05,11.163629531860352,-12.130668640136719
train-007571-8e793e79f69aa0c6,4,3,train,10266305519117050054,pointer,H,B,B,True,C,False,False,0.0006473353132605553,8.700704574584961,-8.700704574584961
train-007571-8e793e79f69aa0c6,4,4,train,10266305519117050054,pointer,H,C,C,True,C,True,False,0.0005423743859864771,9.30591869354248,9.30591869354248
train-007236-44efcad3267121e6,5,1,train,4967411922244805094,pointer,N,U,U,True,D,False,False,1.9073468138230965e-06,14.437029838562012,-15.364686965942383
train-007236-44efcad3267121e6,5,2,train,4967411922244805094,pointer,N,B,B,True,D,False,False,0.00021634146105498075,9.641894340515137,-10.23324203491211
train-007236-44efcad3267121e6,5,3,train,4967411922244805094,pointer,N,Y,Y,True,D,False,False,0.00045885046711191535,8.670169830322266,-11.394241333007812
train-007236-44efcad3267121e6,5,4,train,4967411922244805094,pointer,N,P,P,True,D,False,False,0.001260915887542069,7.407873153686523,-9.853285789489746
train-007236-44efcad3267121e6,5,5,train,4967411922244805094,pointer,N,D,D,True,D,True,False,0.0007084482349455357,8.80056095123291,8.80056095123291
train-001717-79b60be5f587a2dc,6,1,train,8770210406645342940,pointer,W,S,S,True,K,False,False,4.637133679352701e-05,10.909690856933594,-16.014864921569824
train-001717-79b60be5f587a2dc,6,2,train,8770210406645342940,pointer,W,C,C,True,K,False,False,0.00010084597306558862,10.686226844787598,-12.721173286437988
train-001717-79b60be5f587a2dc,6,3,train,8770210406645342940,pointer,W,V,V,True,K,False,False,0.00018285033002030104,10.904801368713379,-13.536885261535645
train-001717-79b60be5f587a2dc,6,4,train,8770210406645342940,pointer,W,U,U,True,K,False,False,0.0004120216181036085,9.531807899475098,-12.649322509765625
train-001717-79b60be5f587a2dc,6,5,train,8770210406645342940,pointer,W,T,T,True,K,False,False,0.0005066303419880569,8.709330558776855,-12.404197692871094
train-001717-79b60be5f587a2dc,6,6,train,8770210406645342940,pointer,W,K,K,True,K,True,False,0.005290199536830187,6.311758995056152,6.311758995056152
