example_id,task_depth,loop,split,seed,family,initial_state,prediction,intermediate_target,intermediate_correct,final_target,final_correct,post_completion,intermediate_loss,intermediate_margin,final_margin
train-001131-c8e52f8b477ff1f2,4,1,train,14476028852498854386,pointer,E,G,G,True,R,False,False,1.597391747054644e-05,12.342808723449707,-16.133371353149414
train-001131-c8e52f8b477ff1f2,4,2,train,14476028852498854386,pointer,E,Y,Y,True,R,False,False,1.1444026313256472e-05,11.667351722717285,-16.971097946166992
train-001131-c8e52f8b477ff1f2,4,3,train,14476028852498854386,pointer,E,B,B,True,R,False,False,2.2053474822314456e-05,11.555877685546875,-16.311153411865234
train-001131-c8e52f8b477ff1f2,4,4,train,14476028852498854386,pointer,E,R,R,True,R,True,False,3.814624506048858e-05,12.036601066589355,12.036601066589355
train-003020-74689aebb4bcaf5b,5,1,train,8388124643117805403,pointer,K,A,A,True,M,False,False,4.768370445162873e-07,15.259214401245117,-17.109375
train-003020-74689aebb4bcaf5b,5,2,train,8388124643117805403,pointer,K,D,D,True,M,False,False,0.00014256415306590497,8.995182037353516,-13.649152755737305
train-003020-74689aebb4bcaf5b,5,3,train,8388124643117805403,pointer,K,Y,Y,True,M,False,False,2.3841574147809297e-05,10.930598258972168,-15.861872673034668
train-003020-74689aebb4bcaf5b,5,4,train,8388124643117805403,pointer,K,B,B,True,M,False,False,3.909988299710676e-05,11.752786636352539,-13.598721504211426
train-003020-74689aebb4bcaf5b,5,5,train,8388124643117805403,pointer,K,M,M,True,M,True,False,0.0008339979685842991,8.374970436096191,8.374970436096191
train-006541-54d0dd67672323fd,6,1,train,6111628130523489277,pointer,F,X,X,True,K,False,False,2.3841855067985307e-07,16.578654289245605,-20.670509338378906
train-006541-54d0dd67672323fd,6,2,train,6111628130523489277,pointer,F,E,E,True,K,False,False,1.168244216387393e-05,12.837417602539062,-16.753395080566406
train-006541-54d0dd67672323fd,6,3,train,6111628130523489277,pointer,F,N,N,True,K,False,False,5.1973900554003194e-05,11.116621017456055,-14.165661811828613
train-006541-54d0dd67672323fd,6,4,train,6111628130523489277,pointer,F,W,W,True,K,False,False,3.1709168979432434e-05,11.850186347961426,-17.086610317230225
train-006541-54d0dd67672323fd,6,5,train,6111628130523489277,pointer,F,Z,Z,True,K,False,False,0.0016387379728257656,7.628595352172852,-9.904325485229492
train-006541-54d0dd67672323fd,6,6,train,6111628130523489277,pointer,F,K,K,True,K,True,False,0.001190192298963666,8.594972610473633,8.594972610473633
train-001032-d09d350cd6983b6a,1,1,train,15032229460488764266,pointer,V,J,J,True,J,True,False,1.0728830375228426e-06,15.052745819091797,15.052745819091797
train-006793-0e761e6229b053d6,2,1,train,1042053770737898454,pointer,J,N,N,True,M,False,False,2.3841855067985307e-07,16.110092163085938,-17.15423583984375
train-006793-0e761e6229b053d6,2,2,train,1042053770737898454,pointer,J,M,M,True,M,True,False,4.207999518257566e-05,12.040145874023438,12.040145874023438
train-001802-d91f5772d1b2cced,3,1,train,15645319781164436717,pointer,U,I,I,True,P,False,False,1.1920922133867862e-06,15.251312255859375,-17.887693405151367
train-001802-d91f5772d1b2cced,3,2,train,15645319781164436717,pointer,U,Y,Y,True,P,False,False,3.516612196108326e-05,10.841859817504883,-13.733110427856445
train-001802-d91f5772d1b2cced,3,3,train,15645319781164436717,pointer,U,P,P,True,P,True,False,1.0013530300057027e-05,13.225432395935059,13.225432395935059
train-007571-8e793e79f69aa0c6,4,1,train,10266305519117050054,pointer,H,G,G,True,C,False,False,2.861018856492592e-06,14.098716735839844,-14.340703964233398
train-007571-8e793e79f69aa0c6,4,2,train,10266305519117050054,pointer,H,N,N,True,C,False,False,5.364403477869928e-06,13.4652738571167,-14.888725280761719
train-007571-8e793e79f69aa0c6,4,3,train,10266305519117050054,pointer,H,B,B,True,C,False,False,3.0278701160568744e-05,11.311694145202637,-11.311694145202637
train-007571-8e793e79f69aa0c6,4,4,train,10266305519117050054,pointer,H,C,C,True,C,True,False,4.637133679352701e-05,11.399653434753418,11.399653434753418
train-007236-44efcad3267121e6,5,1,train,4967411922244805094,pointer,N,U,U,True,D,False,False,1.4305104514278355e-06,14.688458442687988,-16.544267654418945
train-007236-44efcad3267121e6,5,2,train,4967411922244805094,pointer,N,B,B,True,D,False,False,0.0005726366653107107,7.548547744750977,-11.453104019165039
train-007236-44efcad3267121e6,5,3,train,4967411922244805094,pointer,N,Y,Y,True,D,False,False,0.00011157367407577112,9.271657943725586,-15.540059089660645
train-007236-44efcad3267121e6,5,4,train,4967411922244805094,pointer,N,P,P,True,D,False,False,0.0011749514378607273,7.119448661804199,-10.61122989654541
train-007236-44efcad3267121e6,5,5,train,4967411922244805094,pointer,N,D,D,True,D,True,False,8.05822346592322e-05,11.258698463439941,11.258698463439941
train-001717-79b60be5f587a2dc,6,1,train,8770210406645342940,pointer,W,S,S,True,K,False,False,6.9141146923357155e-06,13.064535140991211,-17.85050868988037
train-001717-79b60be5f587a2dc,6,2,train,8770210406645342940,pointer,W,C,C,True,K,False,False,8.4638240878121e-06,12.703181266784668,-15.498618125915527
train-001717-79b60be5f587a2dc,6,3,train,8770210406645342940,pointer,W,V,V,True,K,False,False,1.2755313036905136e-05,13.252416610717773,-16.07988739013672
train-001717-79b60be5f587a2dc,6,4,train,8770210406645342940,pointer,W,U,U,True,K,False,False,0.0001512651506345719,9.683845520019531,-15.220537185668945
train-001717-79b60be5f587a2dc,6,5,train,8770210406645342940,pointer,W,T,T,True,K,False,False,5.125868119648658e-05,11.498689651489258,-15.387577056884766
train-001717-79b60be5f587a2dc,6,6,train,8770210406645342940,pointer,W,K,K,True,K,True,False,0.0016964580863714218,7.242391586303711,7.242391586303711
