example_id,task_depth,loop,split,seed,family,initial_state,prediction,intermediate_target,intermediate_correct,final_target,final_correct,post_completion,intermediate_loss,intermediate_margin,final_margin
train-000117-7a98bc40f47fce6a,6,3,train,8834017656253173354,pointer,W,C,C,True,G,False,False,7.033100700937212e-05,10.469319343566895,-11.606964111328125
train-000117-7a98bc40f47fce6a,6,4,train,8834017656253173354,pointer,W,H,H,True,G,False,False,1.7165990357170813e-05,13.284191131591797,-13.906875610351562
train-000117-7a98bc40f47fce6a,6,5,train,8834017656253173354,pointer,W,Z,Z,True,G,False,False,7.70062324590981e-05,10.040539741516113,-12.360957145690918
train-000117-7a98bc40f47fce6a,6,6,train,8834017656253173354,pointer,W,G,G,True,G,True,False,8.320462075062096e-05,10.083022117614746,10.083022117614746
train-003584-dcb0ab56c4bed25a,1,1,train,15902398673401598554,pointer,T,F,F,True,F,True,False,9.417489309271332e-06,12.64534854888916,12.64534854888916
train-002065-d4932c6763ee63b0,2,1,train,15317635580187009968,pointer,G,P,P,True,T,False,False,1.0728830375228426e-06,15.43411636352539,-15.43411636352539
train-002065-d4932c6763ee63b0,2,2,train,15317635580187009968,pointer,G,T,T,True,T,True,False,4.768258077092469e-05,11.835458755493164,11.835458755493164
train-001642-6899983b3808643c,3,1,train,7537222831491802172,pointer,R,D,D,True,J,False,False,1.3351351299206726e-05,11.750045776367188,-17.640583992004395
train-001642-6899983b3808643c,3,2,train,7537222831491802172,pointer,R,F,F,True,J,False,False,2.1815061700181104e-05,12.042367935180664,-14.859776496887207
train-001642-6899983b3808643c,3,3,train,7537222831491802172,pointer,R,J,J,True,J,True,False,2.145764938177308e-06,14.900039672851562,14.900039672851562
train-001131-c8e52f8b477ff1f2,4,1,train,14476028852498854386,pointer,E,G,G,True,R,False,False,1.7762025890988298e-05,11.916741371154785,-15.854039192199707
train-001131-c8e52f8b477ff1f2,4,2,train,14476028852498854386,pointer,E,Y,Y,True,R,False,False,0.0001454247540095821,9.057988166809082,-14.404938697814941
train-001131-c8e52f8b477ff1f2,4,3,train,14476028852498854386,pointer,E,B,B,True,R,False,False,0.00011097769311163574,10.572224617004395,-12.966354370117188
train-001131-c8e52f8b477ff1f2,4,4,train,14476028852498854386,pointer,E,R,R,True,R,True,False,0.00024911639047786593,9.257671356201172,9.257671356201172
train-003020-74689aebb4bcaf5b,5,1,train,8388124643117805403,pointer,K,A,A,True,M,False,False,2.622600959512056e-06,13.288707733154297,-16.986949920654297
train-003020-74689aebb4bcaf5b,5,2,train,8388124643117805403,pointer,K,D,D,True,M,False,False,0.00023767507809679955,9.213922500610352,-12.172294616699219
train-003020-74689aebb4bcaf5b,5,3,train,8388124643117805403,pointer,K,Y,Y,True,M,False,False,0.00014077626110520214,9.967439651489258,-11.81714916229248
train-003020-74689aebb4bcaf5b,5,4,train,8388124643117805403,pointer,K,B,B,True,M,False,False,0.00024196557933464646,8.844375610351562,-12.028693199157715
train-003020-74689aebb4bcaf5b,5,5,train,8388124643117805403,pointer,K,M,M,True,M,True,False,0.0005233110277913511,9.138378143310547,9.138378143310547
train-006541-54d0dd67672323fd,6,1,train,6111628130523489277,pointer,F,X,X,True,K,False,False,1.6689286894688848e-06,14.783653259277344,-19.63545322418213
train-006541-54d0dd67672323fd,6,2,train,6111628130523489277,pointer,F,E,E,True,K,False,False,3.0278701160568744e-05,11.649642944335938,-15.802597999572754
train-006541-54d0dd67672323fd,6,3,train,6111628130523489277,pointer,F,N,N,True,K,False,False,3.2543604902457446e-05,11.857492446899414,-12.8455171585083
train-006541-54d0dd67672323fd,6,4,train,6111628130523489277,pointer,F,W,W,True,K,False,False,1.680836794548668e-05,11.599753379821777,-17.949413776397705
train-006541-54d0dd67672323fd,6,5,train,6111628130523489277,pointer,F,Z,Z,True,K,False,False,0.0003369478799868375,8.140209197998047,-13.588875770568848
train-006541-54d0dd67672323fd,6,6,train,6111628130523489277,pointer,F,K,K,True,K,True,False,0.00045944625162519515,9.425904273986816,9.425904273986816
train-001032-d09d350cd6983b6a,1,1,train,15032229460488764266,pointer,V,J,J,True,J,True,False,1.311301275563892e-06,14.866191864013672,14.866191864013672
train-006793-0e761e6229b053d6,2,1,train,1042053770737898454,pointer,J,N,N,True,M,False,False,1.311301275563892e-06,14.382705688476562,-14.382705688476562
train-006793-0e761e6229b053d6,2,2,train,1042053770737898454,pointer,J,M,M,True,M,True,False,0.0003475538978818804,8.885859489440918,8.885859489440918
train-001802-d91f5772d1b2cced,3,1,train,15645319781164436717,pointer,U,I,I,True,P,False,False,1.311301275563892e-06,15.073659896850586,-18.722719192504883
train-001802-d91f5772d1b2cced,3,2,train,15645319781164436717,pointer,U,Y,Y,True,P,False,False,0.00045313104055821896,7.946921348571777,-12.915401458740234
train-001802-d91f5772d1b2cced,3,3,train,15645319781164436717,pointer,U,P,P,True,P,True,False,0.00023338454775512218,9.619919776916504,9.619919776916504
train-007571-8e793e79f69aa0c6,4,1,train,10266305519117050054,pointer,H,G,G,True,C,False,False,6.794906312279636e-06,12.642433166503906,-12.642433166503906
train-007571-8e793e79f69aa0c6,4,2,train,10266305519117050054,pointer,H,N,N,True,C,False,False,7.748573807475623e-06,13.336587905883789,-14.73326587677002
train-007571-8e793e79f69aa0c6,4,3,train,10266305519117050054,pointer,H,B,B,True,C,False,False,0.0004769618099089712,9.068633079528809,-9.068633079528809
train-007571-8e793e79f69aa0c6,4,4,train,10266305519117050054,pointer,H,C,C,True,C,True,False,0.0007639588438905776,7.547850608825684,7.547850608825684
train-007236-44efcad3267121e6,5,1,train,4967411922244805094,pointer,N,U,U,True,D,False,False,2.264974000354414e-06,14.756101608276367,-15.884369850158691
train-007236-44efcad3267121e6,5,2,train,4967411922244805094,pointer,N,B,B,True,D,False,False,3.540453326422721e-05,11.482903480529785,-12.309840202331543
train-007236-44efcad3267121e6,5,3,train,4967411922244805094,pointer,N,Y,Y,True,D,False,False,0.0010812395485118032,6.922664642333984,-11.352232933044434
train-007236-44efcad3267121e6,5,4,train,4967411922244805094,pointer,N,P,P,True,D,False,False,0.0007179781678132713,8.191486358642578,-10.071560859680176
train-007236-44efcad3267121e6,5,5,train,4967411922244805094,pointer,N,D,D,True,D,True,False,5.185469490243122e-05,11.520812034606934,11.520812034606934
train-001717-79b60be5f587a2dc,6,1,train,8770210406645342940,pointer,W,S,S,True,K,False,False,1.6331539882230572e-05,12.528971672058105,-16.95472526550293
train-001717-79b60be5f587a2dc,6,2,train,8770210406645342940,pointer,W,C,C,True,K,False,False,2.0146166207268834e-05,12.264777183532715,-14.372037887573242
train-001717-79b60be5f587a2dc,6,3,train,8770210406645342940,pointer,W,V,V,True,K,False,False,8.368142152903602e-05,11.583602905273438,-13.28986644744873
train-001717-79b60be5f587a2dc,6,4,train,8770210406645342940,pointer,W,U,U,True,K,False,False,0.00017236177518498152,10.102130889892578,-14.048954963684082
train-001717-79b60be5f587a2dc,6,5,train,8770210406645342940,pointer,W,T,T,True,K,False,False,5.245071224635467e-05,11.804168701171875,-14.641241073608398
train-001717-79b60be5f587a2dc,6,6,train,8770210406645342940,pointer,W,K,K,True,K,True,False,0.0013049667468294501,8.611701965332031,8.611701965332031
