example_id,task_depth,loop,split,seed,family,initial_state,prediction,intermediate_target,intermediate_correct,final_target,final_correct,post_completion,intermediate_loss,intermediate_margin,final_margin
train-009368-248d6f593a53b386,1,1,train,2633883786102944646,pointer,M,U,U,True,U,True,False,2.8132995794294402e-05,11.802603721618652,11.802603721618652
train-007337-544cdf598339848d,2,1,train,6074475572962624653,pointer,Q,S,S,True,C,False,False,0.0004558716027531773,7.795658111572266,-7.795658111572266
train-007337-544cdf598339848d,2,2,train,6074475572962624653,pointer,Q,C,C,True,C,True,False,4.076874756719917e-05,11.50001049041748,11.50001049041748
train-007962-a45560a716f6803b,3,1,train,11841477066001645627,pointer,K,T,T,True,N,False,False,1.4185804502631072e-05,12.724584579467773,-15.497264862060547
train-007962-a45560a716f6803b,3,2,train,11841477066001645627,pointer,K,D,D,True,N,False,False,0.000105375460407231,10.748751640319824,-11.076897621154785
train-007962-a45560a716f6803b,3,3,train,11841477066001645627,pointer,K,N,N,True,N,True,False,5.8412379075889476e-06,13.681970596313477,13.681970596313477
train-005771-32d4e4dc90a4581a,4,1,train,3662804032929683482,pointer,D,T,T,True,P,False,False,2.682172998902388e-05,12.49852180480957,-14.26213264465332
train-005771-32d4e4dc90a4581a,4,2,train,3662804032929683482,pointer,D,Y,Y,True,P,False,False,0.00012230125139467418,10.784209251403809,-13.566032409667969
train-005771-32d4e4dc90a4581a,4,3,train,3662804032929683482,pointer,D,B,B,True,P,False,False,0.0003524397616274655,9.487499237060547,-9.487499237060547
train-005771-32d4e4dc90a4581a,4,4,train,3662804032929683482,pointer,D,P,P,True,P,True,False,0.0004478881892282516,9.898360252380371,9.898360252380371
train-007972-1c0bc04c624687c7,5,1,train,2020920292104636359,pointer,S,P,P,True,Y,False,False,3.123234637314454e-05,11.806225776672363,-13.69060230255127
train-007972-1c0bc04c624687c7,5,2,train,2020920292104636359,pointer,S,C,C,True,Y,False,False,0.000256982195423916,9.958170890808105,-13.773868560791016
train-007972-1c0bc04c624687c7,5,3,train,2020920292104636359,pointer,S,X,X,True,Y,False,False,0.0001618731184862554,10.553461074829102,-10.770291328430176
train-007972-1c0bc04c624687c7,5,4,train,2020920292104636359,pointer,S,L,L,True,Y,False,False,0.0002673506969586015,9.79207992553711,-12.98159122467041
train-007972-1c0bc04c624687c7,5,5,train,2020920292104636359,pointer,S,Y,Y,True,Y,True,False,7.497983460780233e-05,10.481603622436523,10.481603622436523
train-000117-7a98bc40f47fce6a,6,1,train,8834017656253173354,pointer,W,P,P,True,G,False,False,3.4927710657939315e-05,11.457976341247559,-14.367668151855469
train-000117-7a98bc40f47fce6a,6,2,train,8834017656253173354,pointer,W,M,M,True,G,False,False,0.00017105070583056659,9.672916412353516,-12.544442176818848
train-000117-7a98bc40f47fce6a,6,3,train,8834017656253173354,pointer,W,C,C,True,G,False,False,8.618460560683161e-05,10.402824401855469,-11.699871063232422
train-000117-7a98bc40f47fce6a,6,4,train,8834017656253173354,pointer,W,H,H,True,G,False,False,0.00028534632292576134,8.25741958618164,-13.256526947021484
train-000117-7a98bc40f47fce6a,6,5,train,8834017656253173354,pointer,W,Z,Z,True,G,False,False,0.00014602071314584464,9.723816871643066,-12.050596237182617
train-000117-7a98bc40f47fce6a,6,6,train,8834017656253173354,pointer,W,G,G,True,G,True,False,0.0001627074379939586,9.280702590942383,9.280702590942383
train-003584-dcb0ab56c4bed25a,1,1,train,15902398673401598554,pointer,T,F,F,True,F,True,False,1.3589766240329482e-05,12.334673881530762,12.334673881530762
train-002065-d4932c6763ee63b0,2,1,train,15317635580187009968,pointer,G,P,P,True,T,False,False,7.271740287251305e-06,13.139324188232422,-13.487287521362305
train-002065-d4932c6763ee63b0,2,2,train,15317635580187009968,pointer,G,T,T,True,T,True,False,0.00014125302550382912,10.794146537780762,10.794146537780762
train-001642-6899983b3808643c,3,1,train,7537222831491802172,pointer,R,D,D,True,J,False,False,2.3364747903542593e-05,11.616859436035156,-16.325342178344727
train-001642-6899983b3808643c,3,2,train,7537222831491802172,pointer,R,F,F,True,J,False,False,3.433168603805825e-05,12.026224136352539,-12.884288787841797
train-001642-6899983b3808643c,3,3,train,7537222831491802172,pointer,R,J,J,True,J,True,False,2.1815061700181104e-05,12.653735160827637,12.653735160827637
train-001131-c8e52f8b477ff1f2,4,1,train,14476028852498854386,pointer,E,G,G,True,R,False,False,6.151010165922344e-05,10.908514976501465,-14.021037101745605
train-001131-c8e52f8b477ff1f2,4,2,train,14476028852498854386,pointer,E,Y,Y,True,R,False,False,0.00012230125139467418,9.83851432800293,-13.899277687072754
train-001131-c8e52f8b477ff1f2,4,3,train,14476028852498854386,pointer,E,B,B,True,R,False,False,0.00019131260341964662,9.818388938903809,-12.860831260681152
train-001131-c8e52f8b477ff1f2,4,4,train,14476028852498854386,pointer,E,R,R,True,R,True,False,0.00023123928986024112,9.086624145507812,9.086624145507812
train-003020-74689aebb4bcaf5b,5,1,train,8388124643117805403,pointer,K,A,A,True,M,False,False,9.775113539944869e-06,12.39955997467041,-14.863574028015137
train-003020-74689aebb4bcaf5b,5,2,train,8388124643117805403,pointer,K,D,D,True,M,False,False,0.00016044282529037446,10.040654182434082,-12.374734878540039
train-003020-74689aebb4bcaf5b,5,3,train,8388124643117805403,pointer,K,Y,Y,True,M,False,False,9.142934868577868e-05,10.443286895751953,-12.7194185256958
train-003020-74689aebb4bcaf5b,5,4,train,8388124643117805403,pointer,K,B,B,True,M,False,False,0.00015186110977083445,10.621885299682617,-11.967730522155762
train-003020-74689aebb4bcaf5b,5,5,train,8388124643117805403,pointer,K,M,M,True,M,True,False,0.0011859057703986764,8.35363483428955,8.35363483428955
train-006541-54d0dd67672323fd,6,1,train,6111628130523489277,pointer,F,X,X,True,K,False,False,7.271740287251305e-06,13.374700546264648,-18.37394142150879
train-006541-54d0dd67672323fd,6,2,train,6111628130523489277,pointer,F,E,E,True,K,False,False,0.00011240804451517761,10.357795715332031,-14.027379035949707
train-006541-54d0dd67672323fd,6,3,train,6111628130523489277,pointer,F,N,N,True,K,False,False,5.8410845667822286e-05,11.522232055664062,-11.967074394226074
train-006541-54d0dd67672323fd,6,4,train,6111628130523489277,pointer,F,W,W,True,K,False,False,0.00019762947340495884,8.831140518188477,-15.585041046142578
train-006541-54d0dd67672323fd,6,5,train,6111628130523489277,pointer,F,Z,Z,True,K,False,False,0.0004951919545419514,8.266525268554688,-10.665385246276855
train-006541-54d0dd67672323fd,6,6,train,6111628130523489277,pointer,F,K,K,True,K,True,False,0.0010252702049911022,8.495318412780762,8.495318412780762
train-001032-d09d350cd6983b6a,1,1,train,15032229460488764266,pointer,V,J,J,True,J,True,False,3.933898824470816e-06,13.95726203918457,13.95726203918457
train-006793-0e761e6229b053d6,2,1,train,1042053770737898454,pointer,J,N,N,True,M,False,False,3.814689989667386e-06,13.769262313842773,-13.769262313842773
train-006793-0e761e6229b053d6,2,2,train,1042053770737898454,pointer,J,M,M,True,M,True,False,0.000990257947705686,7.561220169067383,7.561220169067383
train-001802-d91f5772d1b2cced,3,1,train,15645319781164436717,pointer,U,I,I,True,P,False,False,1.7881377516459906e-06,14.947973251342773,-17.459854125976562
train-001802-d91f5772d1b2cced,3,2,train,15645319781164436717,pointer,U,Y,Y,True,P,False,False,0.00017808281700126827,9.814472198486328,-12.806767463684082
train-001802-d91f5772d1b2cced,3,3,train,15645319781164436717,pointer,U,P,P,True,P,True,False,0.00015138434537220746,10.521872520446777,10.521872520446777
train-007571-8e793e79f69aa0c6,4,1,train,10266305519117050054,pointer,H,G,G,True,C,False,False,2.4199192921514623e-05,11.617658615112305,-11.617658615112305
train-007571-8e793e79f69aa0c6,4,2,train,10266305519117050054,pointer,H,N,N,True,C,False,False,4.076874756719917e-05,11.71523666381836,-12.592263221740723
train-007571-8e793e79f69aa0c6,4,3,train,10266305519117050054,pointer,H,B,B,True,C,False,False,0.0013543728273361921,7.851492881774902,-8.198458671569824
train-007571-8e793e79f69aa0c6,4,4,train,10266305519117050054,pointer,H,C,C,True,C,True,False,0.0012372228084132075,7.55580997467041,7.55580997467041
train-007236-44efcad3267121e6,5,1,train,4967411922244805094,pointer,N,U,U,True,D,False,False,3.099436753473128e-06,14.431325912475586,-15.560458183288574
train-007236-44efcad3267121e6,5,2,train,4967411922244805094,pointer,N,B,B,True,D,False,False,7.402622577501461e-05,10.584596633911133,-11.949180603027344
train-007236-44efcad3267121e6,5,3,train,4967411922244805094,pointer,N,Y,Y,True,D,False,False,0.0003797286772169173,8.495648384094238,-10.816734313964844
train-007236-44efcad3267121e6,5,4,train,4967411922244805094,pointer,N,P,P,True,D,False,False,0.001105293515138328,7.77528190612793,-9.882245063781738
train-007236-44efcad3267121e6,5,5,train,4967411922244805094,pointer,N,D,D,True,D,True,False,0.0002015625941567123,10.382332801818848,10.382332801818848
train-001717-79b60be5f587a2dc,6,1,train,8770210406645342940,pointer,W,S,S,True,K,False,False,5.400034933700226e-05,10.58359146118164,-15.455840110778809
train-001717-79b60be5f587a2dc,6,2,train,8770210406645342940,pointer,W,C,C,True,K,False,False,3.290122185717337e-05,12.05026912689209,-13.16767692565918
train-001717-79b60be5f587a2dc,6,3,train,8770210406645342940,pointer,W,V,V,True,K,False,False,0.000285584683297202,10.071989059448242,-12.642154693603516
train-001717-79b60be5f587a2dc,6,4,train,8770210406645342940,pointer,W,U,U,True,K,False,False,0.0010657589882612228,7.329981803894043,-12.506089210510254
train-001717-79b60be5f587a2dc,6,5,train,8770210406645342940,pointer,W,T,T,True,K,False,False,0.00020883286197204143,10.435483932495117,-12.878828048706055
train-001717-79b60be5f587a2dc,6,6,train,8770210406645342940,pointer,W,K,K,True,K,True,False,0.0056998105719685555,6.758264541625977,6.758264541625977
