example_id,task_depth,loop,split,seed,family,initial_state,prediction,intermediate_target,intermediate_correct,final_target,final_correct,post_completion,intermediate_loss,intermediate_margin,final_margin
train-005771-32d4e4dc90a4581a,4,3,train,3662804032929683482,pointer,D,B,B,True,P,False,False,1.3708974620385561e-05,12.590115547180176,-15.995218276977539
train-005771-32d4e4dc90a4581a,4,4,train,3662804032929683482,pointer,D,P,P,True,P,True,False,8.439661905867979e-05,10.314858436584473,10.314858436584473
train-007972-1c0bc04c624687c7,5,1,train,2020920292104636359,pointer,S,P,P,True,Y,False,False,3.576278118089249e-07,16.25990104675293,-21.13040065765381
train-007972-1c0bc04c624687c7,5,2,train,2020920292104636359,pointer,S,C,C,True,Y,False,False,4.4225667807040736e-05,11.065430641174316,-16.592004776000977
train-007972-1c0bc04c624687c7,5,3,train,2020920292104636359,pointer,S,X,X,True,Y,False,False,5.245195097813848e-06,13.843395233154297,-13.843395233154297
train-007972-1c0bc04c624687c7,5,4,train,2020920292104636359,pointer,S,L,L,True,Y,False,False,3.302042750874534e-05,11.60821533203125,-17.0103497505188
train-007972-1c0bc04c624687c7,5,5,train,2020920292104636359,pointer,S,Y,Y,True,Y,True,False,0.00025412190007045865,8.470318794250488,8.470318794250488
train-000117-7a98bc40f47fce6a,6,1,train,8834017656253173354,pointer,W,P,P,True,G,False,False,1.549708758830093e-05,12.017300605773926,-14.683650970458984
train-000117-7a98bc40f47fce6a,6,2,train,8834017656253173354,pointer,W,M,M,True,G,False,False,7.998623186722398e-05,10.170097351074219,-12.815261840820312
train-000117-7a98bc40f47fce6a,6,3,train,8834017656253173354,pointer,W,C,C,True,G,False,False,7.414542778860778e-05,10.635762214660645,-10.646677017211914
train-000117-7a98bc40f47fce6a,6,4,train,8834017656253173354,pointer,W,H,H,True,G,False,False,1.0847986231965479e-05,12.815855979919434,-14.640483856201172
train-000117-7a98bc40f47fce6a,6,5,train,8834017656253173354,pointer,W,Z,Z,True,G,False,False,0.0004462200158741325,7.915885925292969,-11.344833374023438
train-000117-7a98bc40f47fce6a,6,6,train,8834017656253173354,pointer,W,G,G,True,G,True,False,0.0003847335756290704,8.4655179977417,8.4655179977417
train-003584-dcb0ab56c4bed25a,1,1,train,15902398673401598554,pointer,T,F,F,True,F,True,False,1.0728830375228426e-06,15.237242698669434,15.237242698669434
train-002065-d4932c6763ee63b0,2,1,train,15317635580187009968,pointer,G,P,P,True,T,False,False,4.768370445162873e-07,16.533693313598633,-16.589859008789062
train-002065-d4932c6763ee63b0,2,2,train,15317635580187009968,pointer,G,T,T,True,T,True,False,1.847726889536716e-05,12.269815444946289,12.269815444946289
train-001642-6899983b3808643c,3,1,train,7537222831491802172,pointer,R,D,D,True,J,False,False,5.8412379075889476e-06,13.409513473510742,-16.684154510498047
train-001642-6899983b3808643c,3,2,train,7537222831491802172,pointer,R,F,F,True,J,False,False,2.372236667724792e-05,12.36762523651123,-13.352731704711914
train-001642-6899983b3808643c,3,3,train,7537222831491802172,pointer,R,J,J,True,J,True,False,5.483612312673358e-06,14.069759368896484,14.069759368896484
train-001131-c8e52f8b477ff1f2,4,1,train,14476028852498854386,pointer,E,G,G,True,R,False,False,1.4305012882687151e-05,12.460524559020996,-16.253128051757812
train-001131-c8e52f8b477ff1f2,4,2,train,14476028852498854386,pointer,E,Y,Y,True,R,False,False,1.0371154530730564e-05,11.56790542602539,-18.072063446044922
train-001131-c8e52f8b477ff1f2,4,3,train,14476028852498854386,pointer,E,B,B,True,R,False,False,3.302042750874534e-05,11.359066009521484,-16.032340049743652
train-001131-c8e52f8b477ff1f2,4,4,train,14476028852498854386,pointer,E,R,R,True,R,True,False,2.682172998902388e-05,12.703604698181152,12.703604698181152
train-003020-74689aebb4bcaf5b,5,1,train,8388124643117805403,pointer,K,A,A,True,M,False,False,9.536738616588991e-07,14.753870010375977,-16.788177490234375
train-003020-74689aebb4bcaf5b,5,2,train,8388124643117805403,pointer,K,D,D,True,M,False,False,8.427741704508662e-05,9.481037139892578,-14.904358863830566
train-003020-74689aebb4bcaf5b,5,3,train,8388124643117805403,pointer,K,Y,Y,True,M,False,False,0.0006187431863509119,7.418893814086914,-15.329141616821289
train-003020-74689aebb4bcaf5b,5,4,train,8388124643117805403,pointer,K,B,B,True,M,False,False,0.00025006983196362853,9.555898666381836,-11.778182983398438
train-003020-74689aebb4bcaf5b,5,5,train,8388124643117805403,pointer,K,M,M,True,M,True,False,0.0011822147062048316,8.370759010314941,8.370759010314941
train-006541-54d0dd67672323fd,6,1,train,6111628130523489277,pointer,F,X,X,True,K,False,False,3.576278118089249e-07,15.912957191467285,-20.125276565551758
train-006541-54d0dd67672323fd,6,2,train,6111628130523489277,pointer,F,E,E,True,K,False,False,1.4781842764932662e-05,12.504472732543945,-16.191540718078613
train-006541-54d0dd67672323fd,6,3,train,6111628130523489277,pointer,F,N,N,True,K,False,False,2.1576648578047752e-05,12.54763412475586,-13.924724578857422
train-006541-54d0dd67672323fd,6,4,train,6111628130523489277,pointer,F,W,W,True,K,False,False,2.2172682292875834e-05,11.593537330627441,-18.435858249664307
train-006541-54d0dd67672323fd,6,5,train,6111628130523489277,pointer,F,Z,Z,True,K,False,False,0.0005758534534834325,8.677349090576172,-12.33526611328125
train-006541-54d0dd67672323fd,6,6,train,6111628130523489277,pointer,F,K,K,True,K,True,False,0.0005737089086323977,9.455940246582031,9.455940246582031
train-001032-d09d350cd6983b6a,1,1,train,15032229460488764266,pointer,V,J,J,True,J,True,False,3.576272320060525e-06,13.293251037597656,13.293251037597656
train-006793-0e761e6229b053d6,2,1,train,1042053770737898454,pointer,J,N,N,True,M,False,False,1.9073468138230965e-06,14.428560256958008,-16.08009147644043
train-006793-0e761e6229b053d6,2,2,train,1042053770737898454,pointer,J,M,M,True,M,True,False,0.00034195298212580383,9.261536598205566,9.261536598205566
train-001802-d91f5772d1b2cced,3,1,train,15645319781164436717,pointer,U,I,I,True,P,False,False,1.5497195136049413e-06,14.787345886230469,-16.942930221557617
train-001802-d91f5772d1b2cced,3,2,train,15645319781164436717,pointer,U,Y,Y,True,P,False,False,2.2053474822314456e-05,11.559077262878418,-12.296342849731445
train-001802-d91f5772d1b2cced,3,3,train,15645319781164436717,pointer,U,P,P,True,P,True,False,4.0531076592742465e-06,13.840755462646484,13.840755462646484
train-007571-8e793e79f69aa0c6,4,1,train,10266305519117050054,pointer,H,G,G,True,C,False,False,2.861018856492592e-06,14.415853500366211,-14.612102508544922
train-007571-8e793e79f69aa0c6,4,2,train,10266305519117050054,pointer,H,N,N,True,C,False,False,3.6954811548639555e-06,13.981893539428711,-14.994672775268555
train-007571-8e793e79f69aa0c6,4,3,train,10266305519117050054,pointer,H,B,B,True,C,False,False,2.253030106658116e-05,11.732121467590332,-11.732121467590332
train-007571-8e793e79f69aa0c6,4,4,train,10266305519117050054,pointer,H,C,C,True,C,True,False,3.6477376852417365e-05,11.989561080932617,11.989561080932617
train-007236-44efcad3267121e6,5,1,train,4967411922244805094,pointer,N,U,U,True,D,False,False,5.960462772236497e-07,15.593130111694336,-17.300996780395508
train-007236-44efcad3267121e6,5,2,train,4967411922244805094,pointer,N,B,B,True,D,False,False,0.00010048838157672435,9.368921279907227,-12.551448822021484
train-007236-44efcad3267121e6,5,3,train,4967411922244805094,pointer,N,Y,Y,True,D,False,False,1.4066597032069694e-05,11.305778503417969,-16.493955612182617
train-007236-44efcad3267121e6,5,4,train,4967411922244805094,pointer,N,P,P,True,D,False,False,6.747018051100895e-05,9.790037155151367,-13.827937126159668
train-007236-44efcad3267121e6,5,5,train,4967411922244805094,pointer,N,D,D,True,D,True,False,7.83174327807501e-05,10.497421264648438,10.497421264648438
train-001717-79b60be5f587a2dc,6,1,train,8770210406645342940,pointer,W,S,S,True,K,False,False,1.6331539882230572e-05,11.998285293579102,-16.443788528442383
train-001717-79b60be5f587a2dc,6,2,train,8770210406645342940,pointer,W,C,C,True,K,False,False,7.748573807475623e-06,12.810246467590332,-15.182208061218262
train-001717-79b60be5f587a2dc,6,3,train,8770210406645342940,pointer,W,V,V,True,K,False,False,3.6954811548639555e-06,14.656270027160645,-17.599166870117188
train-001717-79b60be5f587a2dc,6,4,train,8770210406645342940,pointer,W,U,U,True,K,False,False,7.283422019099817e-05,10.969779014587402,-15.748497009277344
train-001717-79b60be5f587a2dc,6,5,train,8770210406645342940,pointer,W,T,T,True,K,False,False,1.6093124941107817e-05,12.919403076171875,-15.299287796020508
train-001717-79b60be5f587a2dc,6,6,train,8770210406645342940,pointer,W,K,K,True,K,True,False,0.0064360955730080605,5.672599792480469,5.672599792480469
