example_id,task_depth,loop,split,seed,family,initial_state,prediction,intermediate_target,intermediate_correct,final_target,final_correct,post_completion,intermediate_loss,intermediate_margin,final_margin
train-002386-e88ec56ac7c0bf5c,5,6,train,16757548325900697436,pointer,S,U,,,T,False,True,,,-13.443540573120117
train-028313-f2c96a0932a86a65,6,1,train,17494630815234550373,pointer,S,W,W,True,J,False,False,2.1815061700181104e-05,12.206689834594727,-15.026683807373047
train-028313-f2c96a0932a86a65,6,2,train,17494630815234550373,pointer,S,Y,Y,True,J,False,False,7.092700980138034e-05,10.904105186462402,-14.373964309692383
train-028313-f2c96a0932a86a65,6,3,train,17494630815234550373,pointer,S,H,H,True,J,False,False,5.9960475482512265e-05,11.44023323059082,-14.537008285522461
train-028313-f2c96a0932a86a65,6,4,train,17494630815234550373,pointer,S,V,V,True,J,False,False,2.7417760065873154e-05,12.462418556213379,-14.83082389831543
train-028313-f2c96a0932a86a65,6,5,train,17494630815234550373,pointer,S,Z,Z,True,J,False,False,0.00024911639047786593,9.676076889038086,-11.842548370361328
train-028313-f2c96a0932a86a65,6,6,train,17494630815234550373,pointer,S,J,J,True,J,True,False,1.3828182090946939e-05,13.205513954162598,13.205513954162598
train-004470-44a976e52705ae16,1,1,train,4947616392217472534,pointer,X,Y,Y,True,Y,True,False,2.098061486321967e-05,11.418498039245605,11.418498039245605
train-004470-44a976e52705ae16,1,2,train,4947616392217472534,pointer,X,R,,,Y,False,True,,,-19.104169368743896
train-004470-44a976e52705ae16,1,3,train,4947616392217472534,pointer,X,B,,,Y,False,True,,,-17.347143173217773
train-004470-44a976e52705ae16,1,4,train,4947616392217472534,pointer,X,E,,,Y,False,True,,,-16.755109310150146
train-004470-44a976e52705ae16,1,5,train,4947616392217472534,pointer,X,K,,,Y,False,True,,,-14.546889305114746
train-004470-44a976e52705ae16,1,6,train,4947616392217472534,pointer,X,I,,,Y,False,True,,,-10.07714557647705
train-015625-98a52c7d035fd65e,2,1,train,10999246580361451102,pointer,O,L,L,True,N,False,False,1.1324817933200393e-05,12.56562614440918,-14.467314720153809
train-015625-98a52c7d035fd65e,2,2,train,10999246580361451102,pointer,O,N,N,True,N,True,False,5.125986263010418e-06,14.050095558166504,14.050095558166504
train-015625-98a52c7d035fd65e,2,3,train,10999246580361451102,pointer,O,I,,,N,False,True,,,-16.591798782348633
train-015625-98a52c7d035fd65e,2,4,train,10999246580361451102,pointer,O,T,,,N,False,True,,,-15.2127046585083
train-015625-98a52c7d035fd65e,2,5,train,10999246580361451102,pointer,O,S,,,N,False,True,,,-15.216755867004395
train-015625-98a52c7d035fd65e,2,6,train,10999246580361451102,pointer,O,A,,,N,False,True,,,-12.605985641479492
train-017756-9fd27179430b08f9,3,1,train,11516391962769557753,pointer,V,T,T,True,E,False,False,1.5258672647178173e-05,13.029034614562988,-15.438078880310059
train-017756-9fd27179430b08f9,3,2,train,11516391962769557753,pointer,V,O,O,True,E,False,False,9.536697689327411e-06,13.149393081665039,-15.41650676727295
train-017756-9fd27179430b08f9,3,3,train,11516391962769557753,pointer,V,E,E,True,E,True,False,6.198863957251888e-06,13.509001731872559,13.509001731872559
train-017756-9fd27179430b08f9,3,4,train,11516391962769557753,pointer,V,J,,,E,False,True,,,-16.740678310394287
train-017756-9fd27179430b08f9,3,5,train,11516391962769557753,pointer,V,Q,,,E,False,True,,,-13.393733978271484
train-017756-9fd27179430b08f9,3,6,train,11516391962769557753,pointer,V,P,,,E,False,True,,,-13.44734811782837
train-029223-3e677bc62d285171,4,1,train,4496698844044087665,pointer,I,H,H,True,E,False,False,9.298280929215252e-06,13.187273025512695,-16.838171005249023
train-029223-3e677bc62d285171,4,2,train,4496698844044087665,pointer,I,N,N,True,E,False,False,4.0531076592742465e-06,14.332301139831543,-17.71194362640381
train-029223-3e677bc62d285171,4,3,train,4496698844044087665,pointer,I,X,X,True,E,False,False,5.245195097813848e-06,14.195308685302734,-14.195308685302734
train-029223-3e677bc62d285171,4,4,train,4496698844044087665,pointer,I,E,E,True,E,True,False,1.4781842764932662e-05,12.100890159606934,12.100890159606934
train-029223-3e677bc62d285171,4,5,train,4496698844044087665,pointer,I,G,,,E,False,True,,,-14.779632568359375
train-029223-3e677bc62d285171,4,6,train,4496698844044087665,pointer,I,O,,,E,False,True,,,-14.225122451782227
train-010000-e6cddc3523a70b36,5,1,train,16631191119738637110,pointer,X,S,S,True,O,False,False,2.264974000354414e-06,14.839604377746582,-18.276906967163086
train-010000-e6cddc3523a70b36,5,2,train,16631191119738637110,pointer,X,L,L,True,O,False,False,8.248942322097719e-05,10.994277000427246,-14.760149955749512
train-010000-e6cddc3523a70b36,5,3,train,16631191119738637110,pointer,X,G,G,True,O,False,False,2.407998726994265e-05,12.216535568237305,-16.029966354370117
train-010000-e6cddc3523a70b36,5,4,train,16631191119738637110,pointer,X,I,I,True,O,False,False,2.2172682292875834e-05,12.50013542175293,-13.37378215789795
train-010000-e6cddc3523a70b36,5,5,train,16631191119738637110,pointer,X,O,O,True,O,True,False,7.86750388215296e-05,10.605144500732422,10.605144500732422
train-010000-e6cddc3523a70b36,5,6,train,16631191119738637110,pointer,X,Z,,,O,False,True,,,-15.043787002563477
train-022811-fe71323fa6938064,6,1,train,18334490806961012836,pointer,N,K,K,True,R,False,False,1.4305012882687151e-05,11.909181594848633,-15.713936805725098
train-022811-fe71323fa6938064,6,2,train,18334490806961012836,pointer,N,C,C,True,R,False,False,1.6212332411669195e-05,12.54912281036377,-12.832021713256836
train-022811-fe71323fa6938064,6,3,train,18334490806961012836,pointer,N,O,O,True,R,False,False,5.602820692729438e-06,13.479281425476074,-15.284931182861328
train-022811-fe71323fa6938064,6,4,train,18334490806961012836,pointer,N,H,H,True,R,False,False,4.756337511935271e-05,11.566625595092773,-12.968151092529297
train-022811-fe71323fa6938064,6,5,train,18334490806961012836,pointer,N,J,J,True,R,False,False,8.034383063204587e-05,10.882140159606934,-11.182456970214844
train-022811-fe71323fa6938064,6,6,train,18334490806961012836,pointer,N,R,R,True,R,True,False,5.4238757002167404e-05,11.017861366271973,11.017861366271973
train-010098-a1ea24277b65b0f9,1,1,train,11667177536649277689,pointer,D,N,N,True,N,True,False,1.728519782773219e-05,11.544687271118164,11.544687271118164
train-010098-a1ea24277b65b0f9,1,2,train,11667177536649277689,pointer,D,C,,,N,False,True,,,-12.728184700012207
train-010098-a1ea24277b65b0f9,1,3,train,11667177536649277689,pointer,D,P,,,N,False,True,,,-13.201772689819336
train-010098-a1ea24277b65b0f9,1,4,train,11667177536649277689,pointer,D,Y,,,N,False,True,,,-12.85474967956543
train-009787-790a789a2465c6fd,2,1,train,8721916231787333373,pointer,F,M,M,True,Z,False,False,2.3841855067985307e-07,15.655682563781738,-21.242789268493652
train-009787-790a789a2465c6fd,2,2,train,8721916231787333373,pointer,F,Z,Z,True,Z,True,False,3.4689302992774174e-05,10.939990043640137,10.939990043640137
train-009787-790a789a2465c6fd,2,3,train,8721916231787333373,pointer,F,R,,,Z,False,True,,,-15.707900047302246
train-009787-790a789a2465c6fd,2,4,train,8721916231787333373,pointer,F,Y,,,Z,False,True,,,-16.427772045135498
train-027986-c9239c66e282c8ae,3,1,train,14493599991509207214,pointer,Y,P,P,True,Z,False,False,1.0728830375228426e-06,15.399432182312012,-20.401119232177734
train-027986-c9239c66e282c8ae,3,2,train,14493599991509207214,pointer,Y,T,T,True,Z,False,False,3.3378044463461265e-05,12.172361373901367,-13.017550468444824
train-027986-c9239c66e282c8ae,3,3,train,14493599991509207214,pointer,Y,Z,Z,True,Z,True,False,1.549708758830093e-05,13.106436729431152,13.106436729431152
train-027986-c9239c66e282c8ae,3,4,train,14493599991509207214,pointer,Y,J,,,Z,False,True,,,-17.02157163619995
train-020487-7e09dd429003e6ad,4,1,train,9082033401523070637,pointer,I,V,V,True,C,False,False,1.3947389561508317e-05,12.195403099060059,-13.469167709350586
train-020487-7e09dd429003e6ad,4,2,train,9082033401523070637,pointer,I,O,O,True,C,False,False,2.002696055569686e-05,12.638206481933594,-13.421341896057129
train-020487-7e09dd429003e6ad,4,3,train,9082033401523070637,pointer,I,B,B,True,C,False,False,0.00025281094713136554,9.355969429016113,-10.397607803344727
train-020487-7e09dd429003e6ad,4,4,train,9082033401523070637,pointer,I,C,C,True,C,True,False,8.701899787411094e-05,11.222270965576172,11.222270965576172
train-029212-b241c56ba036a9fd,5,1,train,12844764678277474813,pointer,P,Y,Y,True,H,False,False,4.994744449504651e-05,10.129663467407227,-17.093815803527832
train-029212-b241c56ba036a9fd,5,2,train,12844764678277474813,pointer,P,B,B,True,H,False,False,0.0003250309091527015,8.795955657958984,-12.699742317199707
train-029212-b241c56ba036a9fd,5,3,train,12844764678277474813,pointer,P,C,C,True,H,False,False,8.070142939686775e-05,11.435359954833984,-11.70934009552002
train-029212-b241c56ba036a9fd,5,4,train,12844764678277474813,pointer,P,K,K,True,H,False,False,3.182837463100441e-05,12.356586456298828,-14.984413623809814
train-029212-b241c56ba036a9fd,5,5,train,12844764678277474813,pointer,P,H,H,True,H,True,False,5.149708886165172e-05,10.793571472167969,10.793571472167969
train-029212-b241c56ba036a9fd,5,6,train,12844764678277474813,pointer,P,I,,,H,False,True,,,-13.025229454040527
train-017837-19727b586fce5f26,6,1,train,1833663618056347430,pointer,S,Q,Q,True,Z,False,False,1.9192511899746023e-05,11.56750202178955,-16.55540943145752
train-017837-19727b586fce5f26,6,2,train,1833663618056347430,pointer,S,Y,Y,True,Z,False,False,2.8490614567999728e-05,11.373342514038086,-14.746386528015137
train-017837-19727b586fce5f26,6,3,train,1833663618056347430,pointer,S,G,G,True,Z,False,False,0.00011801023356383666,10.536266326904297,-15.544557571411133
train-017837-19727b586fce5f26,6,4,train,1833663618056347430,pointer,S,D,D,True,Z,False,False,0.0001292145170737058,10.867910385131836,-14.429346561431885
train-017837-19727b586fce5f26,6,5,train,1833663618056347430,pointer,S,U,U,True,Z,False,False,3.838465272565372e-05,11.370065689086914,-14.606616973876953
train-017837-19727b586fce5f26,6,6,train,1833663618056347430,pointer,S,Z,Z,True,Z,True,False,5.638440416078083e-05,11.493456840515137,11.493456840515137
train-010380-6abc5372ba39baf7,1,1,train,7691114015857687287,pointer,I,A,A,True,A,True,False,1.1205610462639015e-05,13.042091369628906,13.042091369628906
train-010380-6abc5372ba39baf7,1,2,train,7691114015857687287,pointer,I,N,,,A,False,True,,,-13.0348539352417
train-010380-6abc5372ba39baf7,1,3,train,7691114015857687287,pointer,I,O,,,A,False,True,,,-14.16220474243164
train-010380-6abc5372ba39baf7,1,4,train,7691114015857687287,pointer,I,D,,,A,False,True,,,-13.716129302978516
train-010380-6abc5372ba39baf7,1,5,train,7691114015857687287,pointer,I,E,,,A,False,True,,,-13.610756874084473
train-010380-6abc5372ba39baf7,1,6,train,7691114015857687287,pointer,I,S,,,A,False,True,,,-13.525519371032715
train-005347-c69382a43f4ad6fb,2,1,train,14308924083034314491,pointer,T,V,V,True,B,False,False,1.847726889536716e-05,12.988580703735352,-13.102906227111816
train-005347-c69382a43f4ad6fb,2,2,train,14308924083034314491,pointer,T,B,B,True,B,True,False,0.00028713393840007484,9.04913330078125,9.04913330078125
train-005347-c69382a43f4ad6fb,2,3,train,14308924083034314491,pointer,T,F,,,B,False,True,,,-13.875543594360352
train-005347-c69382a43f4ad6fb,2,4,train,14308924083034314491,pointer,T,H,,,B,False,True,,,-12.921943664550781
train-005347-c69382a43f4ad6fb,2,5,train,14308924083034314491,pointer,T,Z,,,B,False,True,,,-12.418628692626953
train-005347-c69382a43f4ad6fb,2,6,train,14308924083034314491,pointer,T,K,,,B,False,True,,,-11.9334716796875
train-001562-ad94044030785602,3,1,train,12507626738852320770,pointer,S,I,I,True,K,False,False,1.2278481335670222e-05,12.069650650024414,-16.54114818572998
train-001562-ad94044030785602,3,2,train,12507626738852320770,pointer,S,R,R,True,K,False,False,7.867782187531702e-06,13.284830093383789,-16.824926376342773
train-001562-ad94044030785602,3,3,train,12507626738852320770,pointer,S,K,K,True,K,True,False,4.362964682513848e-05,12.05235767364502,12.05235767364502
train-001562-ad94044030785602,3,4,train,12507626738852320770,pointer,S,T,,,K,False,True,,,-14.28256893157959
train-001562-ad94044030785602,3,5,train,12507626738852320770,pointer,S,U,,,K,False,True,,,-17.699254989624023
train-001562-ad94044030785602,3,6,train,12507626738852320770,pointer,S,J,,,K,False,True,,,-13.638647079467773
train-013215-e45785be941b2fad,4,1,train,16453766817196486573,pointer,R,X,X,True,I,False,False,1.2278481335670222e-05,12.848498344421387,-15.479787826538086
train-013215-e45785be941b2fad,4,2,train,16453766817196486573,pointer,R,W,W,True,I,False,False,5.185469490243122e-05,11.319714546203613,-13.468709945678711
train-013215-e45785be941b2fad,4,3,train,16453766817196486573,pointer,R,J,J,True,I,False,False,7.843663479434326e-05,10.749848365783691,-12.436399459838867
train-013215-e45785be941b2fad,4,4,train,16453766817196486573,pointer,R,I,I,True,I,True,False,9.298280929215252e-06,13.53992748260498,13.53992748260498
train-013215-e45785be941b2fad,4,5,train,16453766817196486573,pointer,R,N,,,I,False,True,,,-16.491809368133545
train-013215-e45785be941b2fad,4,6,train,16453766817196486573,pointer,R,R,,,I,False,True,,,-14.174992561340332
train-013450-06a0b4c0d0281291,5,1,train,477580300720280209,pointer,K,I,I,True,E,False,False,1.9073468138230965e-06,14.266687393188477,-17.238661766052246
train-013450-06a0b4c0d0281291,5,2,train,477580300720280209,pointer,K,A,A,True,E,False,False,5.221230458118953e-05,11.481097221374512,-14.712918281555176
train-013450-06a0b4c0d0281291,5,3,train,477580300720280209,pointer,K,J,J,True,E,False,False,9.536697689327411e-06,12.712607383728027,-16.196782112121582
train-013450-06a0b4c0d0281291,5,4,train,477580300720280209,pointer,K,W,W,True,E,False,False,0.0004941195948049426,8.913481712341309,-13.063959121704102
train-013450-06a0b4c0d0281291,5,5,train,477580300720280209,pointer,K,E,E,True,E,True,False,0.0001280225842492655,10.644963264465332,10.644963264465332
train-013450-06a0b4c0d0281291,5,6,train,477580300720280209,pointer,K,K,,,E,False,True,,,-11.721788883209229
train-010493-17911b2fd72d3f65,6,1,train,1698168426782867301,pointer,D,E,E,True,Q,False,False,2.9802276912960224e-06,13.717772483825684,-19.411749839782715
train-010493-17911b2fd72d3f65,6,2,train,1698168426782867301,pointer,D,W,W,True,Q,False,False,1.07287787614041e-05,13.388120651245117,-16.737151622772217
train-010493-17911b2fd72d3f65,6,3,train,1698168426782867301,pointer,D,Y,Y,True,Q,False,False,7.152301259338856e-05,10.482784271240234,-15.315410137176514
train-010493-17911b2fd72d3f65,6,4,train,1698168426782867301,pointer,D,O,O,True,Q,False,False,4.494089080253616e-05,11.526742935180664,-14.935319900512695
train-010493-17911b2fd72d3f65,6,5,train,1698168426782867301,pointer,D,F,F,True,Q,False,False,5.4238757002167404e-05,11.973456382751465,-17.07199001312256
train-010493-17911b2fd72d3f65,6,6,train,1698168426782867301,pointer,D,Q,Q,True,Q,True,False,8.999896090244874e-05,10.871261596679688,10.871261596679688
