example_id,task_depth,loop,split,seed,family,initial_state,prediction,intermediate_target,intermediate_correct,final_target,final_correct,post_completion,intermediate_loss,intermediate_margin,final_margin
train-010098-a1ea24277b65b0f9,1,1,train,11667177536649277689,pointer,D,N,N,True,N,True,False,1.7881377516459906e-06,15.090849876403809,15.090849876403809
train-010098-a1ea24277b65b0f9,1,2,train,11667177536649277689,pointer,D,C,,,N,False,True,,,-14.058769226074219
train-010098-a1ea24277b65b0f9,1,3,train,11667177536649277689,pointer,D,P,,,N,False,True,,,-12.574870109558105
train-010098-a1ea24277b65b0f9,1,4,train,11667177536649277689,pointer,D,Y,,,N,False,True,,,-13.924623489379883
train-009787-790a789a2465c6fd,2,1,train,8721916231787333373,pointer,F,M,M,True,Z,False,False,5.960462772236497e-07,14.503844261169434,-20.967758178710938
train-009787-790a789a2465c6fd,2,2,train,8721916231787333373,pointer,F,Z,Z,True,Z,True,False,3.8265450712060556e-05,11.282416343688965,11.282416343688965
train-009787-790a789a2465c6fd,2,3,train,8721916231787333373,pointer,F,R,,,Z,False,True,,,-16.246339797973633
train-009787-790a789a2465c6fd,2,4,train,8721916231787333373,pointer,F,Y,,,Z,False,True,,,-16.38205623626709
train-027986-c9239c66e282c8ae,3,1,train,14493599991509207214,pointer,Y,P,P,True,Z,False,False,1.0728830375228426e-06,15.390704154968262,-21.155104637145996
train-027986-c9239c66e282c8ae,3,2,train,14493599991509207214,pointer,Y,T,T,True,Z,False,False,9.059865078597795e-06,13.152876853942871,-17.416303634643555
train-027986-c9239c66e282c8ae,3,3,train,14493599991509207214,pointer,Y,Z,Z,True,Z,True,False,9.65590606938349e-06,13.462469100952148,13.462469100952148
train-027986-c9239c66e282c8ae,3,4,train,14493599991509207214,pointer,Y,J,,,Z,False,True,,,-16.606741428375244
train-020487-7e09dd429003e6ad,4,1,train,9082033401523070637,pointer,I,V,V,True,C,False,False,5.483612312673358e-06,13.332138061523438,-14.78600025177002
train-020487-7e09dd429003e6ad,4,2,train,9082033401523070637,pointer,I,O,O,True,C,False,False,3.2543604902457446e-05,10.91323471069336,-14.087759971618652
train-020487-7e09dd429003e6ad,4,3,train,9082033401523070637,pointer,I,B,B,True,C,False,False,0.00014757021563127637,9.97939682006836,-10.071727752685547
train-020487-7e09dd429003e6ad,4,4,train,9082033401523070637,pointer,I,C,C,True,C,True,False,7.92710343375802e-05,10.817319869995117,10.817319869995117
train-029212-b241c56ba036a9fd,5,1,train,12844764678277474813,pointer,P,Y,Y,True,H,False,False,7.271740287251305e-06,12.273029327392578,-18.459260940551758
train-029212-b241c56ba036a9fd,5,2,train,12844764678277474813,pointer,P,B,B,True,H,False,False,0.00020346954988781363,9.56191635131836,-13.023564338684082
train-029212-b241c56ba036a9fd,5,3,train,12844764678277474813,pointer,P,C,C,True,H,False,False,3.373566141817719e-05,11.641209602355957,-13.327048301696777
train-029212-b241c56ba036a9fd,5,4,train,12844764678277474813,pointer,P,K,K,True,H,False,False,1.4185804502631072e-05,13.413186073303223,-15.374534606933594
train-029212-b241c56ba036a9fd,5,5,train,12844764678277474813,pointer,P,H,H,True,H,True,False,9.727005090098828e-05,10.34836196899414,10.34836196899414
train-029212-b241c56ba036a9fd,5,6,train,12844764678277474813,pointer,P,I,,,H,False,True,,,-10.48452091217041
train-017837-19727b586fce5f26,6,1,train,1833663618056347430,pointer,S,Q,Q,True,Z,False,False,2.610649426060263e-05,11.352635383605957,-14.048770904541016
train-017837-19727b586fce5f26,6,2,train,1833663618056347430,pointer,S,Y,Y,True,Z,False,False,1.8000440832111053e-05,12.398279190063477,-15.847434520721436
train-017837-19727b586fce5f26,6,3,train,1833663618056347430,pointer,S,G,G,True,Z,False,False,5.3881147323409095e-05,11.46525764465332,-16.11916494369507
train-017837-19727b586fce5f26,6,4,train,1833663618056347430,pointer,S,D,D,True,Z,False,False,6.723177648382261e-05,11.725494384765625,-14.841906547546387
train-017837-19727b586fce5f26,6,5,train,1833663618056347430,pointer,S,U,U,True,Z,False,False,8.427741704508662e-05,10.0999755859375,-13.564370155334473
train-017837-19727b586fce5f26,6,6,train,1833663618056347430,pointer,S,Z,Z,True,Z,True,False,0.00047231485950760543,8.476685523986816,8.476685523986816
train-010380-6abc5372ba39baf7,1,1,train,7691114015857687287,pointer,I,A,A,True,A,True,False,3.933898824470816e-06,13.489336013793945,13.489336013793945
train-010380-6abc5372ba39baf7,1,2,train,7691114015857687287,pointer,I,N,,,A,False,True,,,-14.994492530822754
train-010380-6abc5372ba39baf7,1,3,train,7691114015857687287,pointer,I,O,,,A,False,True,,,-14.139657974243164
train-010380-6abc5372ba39baf7,1,4,train,7691114015857687287,pointer,I,D,,,A,False,True,,,-14.950822830200195
train-010380-6abc5372ba39baf7,1,5,train,7691114015857687287,pointer,I,E,,,A,False,True,,,-13.019088745117188
train-010380-6abc5372ba39baf7,1,6,train,7691114015857687287,pointer,I,S,,,A,False,True,,,-13.242683410644531
train-005347-c69382a43f4ad6fb,2,1,train,14308924083034314491,pointer,T,V,V,True,B,False,False,3.4570634852570947e-06,14.491171836853027,-15.173467636108398
train-005347-c69382a43f4ad6fb,2,2,train,14308924083034314491,pointer,T,B,B,True,B,True,False,0.0003779412363655865,8.132116317749023,8.132116317749023
train-005347-c69382a43f4ad6fb,2,3,train,14308924083034314491,pointer,T,F,,,B,False,True,,,-15.037530899047852
train-005347-c69382a43f4ad6fb,2,4,train,14308924083034314491,pointer,T,H,,,B,False,True,,,-13.261903762817383
train-005347-c69382a43f4ad6fb,2,5,train,14308924083034314491,pointer,T,Z,,,B,False,True,,,-13.581160545349121
train-005347-c69382a43f4ad6fb,2,6,train,14308924083034314491,pointer,T,K,,,B,False,True,,,-11.117844581604004
train-001562-ad94044030785602,3,1,train,12507626738852320770,pointer,S,I,I,True,K,False,False,5.960446742392378e-06,12.95804214477539,-17.320650100708008
train-001562-ad94044030785602,3,2,train,12507626738852320770,pointer,S,R,R,True,K,False,False,5.125986263010418e-06,13.786566734313965,-17.31847095489502
train-001562-ad94044030785602,3,3,train,12507626738852320770,pointer,S,K,K,True,K,True,False,7.1403817855753e-05,10.146998405456543,10.146998405456543
train-001562-ad94044030785602,3,4,train,12507626738852320770,pointer,S,T,,,K,False,True,,,-15.420928001403809
train-001562-ad94044030785602,3,5,train,12507626738852320770,pointer,S,U,,,K,False,True,,,-18.84739923477173
train-001562-ad94044030785602,3,6,train,12507626738852320770,pointer,S,J,,,K,False,True,,,-14.657048225402832
train-013215-e45785be941b2fad,4,1,train,16453766817196486573,pointer,R,X,X,True,I,False,False,5.8412379075889476e-06,13.864727020263672,-16.811080932617188
train-013215-e45785be941b2fad,4,2,train,16453766817196486573,pointer,R,W,W,True,I,False,False,1.0013530300057027e-05,13.48336124420166,-14.893861770629883
train-013215-e45785be941b2fad,4,3,train,16453766817196486573,pointer,R,J,J,True,I,False,False,9.417489309271332e-06,13.143693923950195,-13.733339309692383
train-013215-e45785be941b2fad,4,4,train,16453766817196486573,pointer,R,I,I,True,I,True,False,1.3351351299206726e-05,12.494243621826172,12.494243621826172
train-013215-e45785be941b2fad,4,5,train,16453766817196486573,pointer,R,N,,,I,False,True,,,-18.740912914276123
train-013215-e45785be941b2fad,4,6,train,16453766817196486573,pointer,R,R,,,I,False,True,,,-13.795782566070557
train-013450-06a0b4c0d0281291,5,1,train,477580300720280209,pointer,K,I,I,True,E,False,False,6.9141146923357155e-06,13.405820846557617,-16.372159004211426
train-013450-06a0b4c0d0281291,5,2,train,477580300720280209,pointer,K,A,A,True,E,False,False,2.3364747903542593e-05,12.376493453979492,-14.812580108642578
train-013450-06a0b4c0d0281291,5,3,train,477580300720280209,pointer,K,J,J,True,E,False,False,1.7881377516459906e-06,15.081710815429688,-17.92300510406494
train-013450-06a0b4c0d0281291,5,4,train,477580300720280209,pointer,K,W,W,True,E,False,False,5.817244164063595e-05,11.782493591308594,-12.761791229248047
train-013450-06a0b4c0d0281291,5,5,train,477580300720280209,pointer,K,E,E,True,E,True,False,4.577531944960356e-05,11.839641571044922,11.839641571044922
train-013450-06a0b4c0d0281291,5,6,train,477580300720280209,pointer,K,K,,,E,False,True,,,-11.292084693908691
train-010493-17911b2fd72d3f65,6,1,train,1698168426782867301,pointer,D,E,E,True,Q,False,False,4.291525328881107e-06,13.755688667297363,-19.49285888671875
train-010493-17911b2fd72d3f65,6,2,train,1698168426782867301,pointer,D,W,W,True,Q,False,False,5.245195097813848e-06,14.063422203063965,-16.040332794189453
train-010493-17911b2fd72d3f65,6,3,train,1698168426782867301,pointer,D,Y,Y,True,Q,False,False,2.9682672902708873e-05,11.323577880859375,-15.200002670288086
train-010493-17911b2fd72d3f65,6,4,train,1698168426782867301,pointer,D,O,O,True,Q,False,False,0.00011336160969221964,9.286246299743652,-9.286246299743652
train-010493-17911b2fd72d3f65,6,5,train,1698168426782867301,pointer,D,F,F,True,Q,False,False,2.109982233378105e-05,12.754111289978027,-17.194478511810303
train-010493-17911b2fd72d3f65,6,6,train,1698168426782867301,pointer,D,Q,Q,True,Q,True,False,4.005352093372494e-05,11.689467430114746,11.689467430114746
